"covariate","score","rank_base","rank_agg_med","rank_agg_min","freq_top20","below_thr05","below_thr01","below_mrg05","below_mrg01","p_marginal","rank_q90","rank_q95","rank_q99"
"emb_160",1.22046294279619,58,232,135,0.05,FALSE,FALSE,FALSE,FALSE,0.11552397260274,202,177,130
"emb_188",1.24268441143883,273,232,253,0.1,FALSE,FALSE,FALSE,FALSE,0.877934931506849,189,291,135
"emb_104",1.23703238402917,225,234.5,281,0.1,FALSE,FALSE,FALSE,FALSE,0.703,83,114,241
"emb_195",1.23681815570008,223,234.5,280,0.1,FALSE,FALSE,FALSE,FALSE,0.694698630136986,175,93,248
"len_gzip",1.22635405356926,115,236,201,0.15,FALSE,FALSE,FALSE,FALSE,0.272506849315068,56,65,171
"emb_063",1.23697949233761,224,237,268,0.1,FALSE,FALSE,FALSE,FALSE,0.700955479452055,98,84,113
"emb_190",1.23143401891622,168,238,242,0.05,FALSE,FALSE,FALSE,FALSE,0.470517123287671,132,64,97
"emb_184",1.23191805839772,177,239,262.5,0.05,FALSE,FALSE,FALSE,FALSE,0.491445205479452,245,201,41
"emb_033",1.23759273657643,234,240.5,167,0,FALSE,FALSE,FALSE,FALSE,0.723989726027397,25,80,271
"emb_250",1.24312546758423,274,240.5,253,0.1,FALSE,FALSE,FALSE,FALSE,0.887736301369863,173,148,260
"emb_196",1.23646726009495,217,242.5,283,0.05,FALSE,FALSE,FALSE,FALSE,0.681188356164384,131,246,275
"emb_222",1.2376549515051,235,242.5,153.5,0.05,FALSE,FALSE,FALSE,FALSE,0.72633904109589,256,203,200
"emb_053",1.2203061905972,56,244.5,113.5,0.05,FALSE,FALSE,FALSE,FALSE,0.112599315068493,255,176,289
"emb_101",1.24081738390113,263,244.5,242,0.05,FALSE,FALSE,FALSE,FALSE,0.829787671232877,261,231,210
"emb_055",1.2343266751212,197,246.5,235,0.1,FALSE,FALSE,FALSE,FALSE,0.594496575342466,110,251,139
"emb_076",1.23787189343698,238,246.5,282,0.05,FALSE,FALSE,FALSE,FALSE,0.734044520547945,225,220,277
"emb_027",1.24253039530737,271,248.5,53,0.05,FALSE,FALSE,FALSE,FALSE,0.874434931506849,177,219,89
"scale_11",1.23923986848337,250,248.5,220,0.05,FALSE,FALSE,FALSE,FALSE,0.781541095890411,88,59,131
"emb_083",1.23379592046654,195,250,232,0,FALSE,FALSE,FALSE,FALSE,0.572092465753425,23,33,229
"emb_232",1.2381395492872,242,251.5,273.5,0.15,FALSE,FALSE,FALSE,FALSE,0.743530821917808,155,271,244
"emb_245",1.24078382199713,262,251.5,273.5,0.05,FALSE,FALSE,FALSE,FALSE,0.828821917808219,159,117,282
"rate_alpha",1.23550585624738,211,254,260.5,0.15,FALSE,FALSE,FALSE,FALSE,0.643150684931507,5,14,160
"emb_133",1.24137581530386,268,254,271,0,FALSE,FALSE,FALSE,FALSE,0.845691780821918,229,284,100
"emb_211",1.23822935915994,243,254,279,0,FALSE,FALSE,FALSE,FALSE,0.74686301369863,152,241,152
"emb_091",1.23741231821594,233,256,262.5,0.1,FALSE,FALSE,FALSE,FALSE,0.717315068493151,211,276,284
"emb_039",1.22435369303565,91,258,187,0,FALSE,FALSE,FALSE,FALSE,0.209157534246575,192,111,123
"emb_071",1.24000070235212,258,258,264,0.05,FALSE,FALSE,FALSE,FALSE,0.805369863013699,290,282,90
"emb_219",1.23773430910887,237,258,275.5,0,FALSE,FALSE,FALSE,FALSE,0.729123287671233,105,161,287
"emb_161",1.24127589006247,266,261.5,277,0.05,FALSE,FALSE,FALSE,FALSE,0.842924657534247,162,193,105
"emb_179",1.23873998788076,246,261.5,284.5,0.05,FALSE,FALSE,FALSE,FALSE,0.764681506849315,172,101,250
"emb_225",1.24439143337383,277,261.5,271,0.05,FALSE,FALSE,FALSE,FALSE,0.912811643835616,126,202,256
"emb_255",1.23804229960023,241,261.5,162,0,FALSE,FALSE,FALSE,FALSE,0.739986301369863,273,199,111
"emb_017",1.23704223776113,226,264,258.5,0.1,FALSE,FALSE,FALSE,FALSE,0.703380136986301,207,262,187
"emb_142",1.24267916356449,272,265,237.5,0,FALSE,FALSE,FALSE,FALSE,0.877804794520548,181,97,98
"emb_233",1.24591131304793,282,266,268,0.05,FALSE,FALSE,FALSE,FALSE,0.937575342465753,282,286,137
"len_bytes",1.22577822025325,110,267,157,0.1,FALSE,FALSE,FALSE,FALSE,0.253106164383562,55,46,231
"emb_079",1.23966900539663,253,268,265,0.05,FALSE,FALSE,FALSE,FALSE,0.795034246575342,190,190,227
"emb_044",1.24469811318605,279,269,227,0,FALSE,FALSE,FALSE,FALSE,0.918390410958904,194,81,285
"emb_207",1.23979719984171,255,270,287,0.05,FALSE,FALSE,FALSE,FALSE,0.799061643835616,178,292,272
"len_chars",1.22467347009102,95,271.5,148,0.1,FALSE,FALSE,FALSE,FALSE,0.218551369863014,54,44,232
"emb_155",1.24681889791554,284,271.5,271,0,FALSE,FALSE,FALSE,FALSE,0.94927397260274,160,249,240
"emb_014",1.24023076121286,259,273,288.5,0,FALSE,FALSE,FALSE,FALSE,0.812407534246575,26,62,243
"emb_105",1.24350656574247,275,274.5,251,0,FALSE,FALSE,FALSE,FALSE,0.895897260273973,240,269,138
"emb_217",1.24051795600725,261,274.5,275.5,0,FALSE,FALSE,FALSE,FALSE,0.82088698630137,276,175,217
"len_spaces",1.22892514870431,148,276.5,197,0.1,FALSE,FALSE,FALSE,FALSE,0.367921232876712,87,60,220
"emb_198",1.24686993779646,285,276.5,286,0,FALSE,FALSE,FALSE,FALSE,0.949876712328767,283,256,116
"emb_000",1.24084745725825,264,278,36,0.1,FALSE,FALSE,FALSE,FALSE,0.83066095890411,1,1,1
"len_words",1.22639176687929,117,279,170.5,0.1,FALSE,FALSE,FALSE,FALSE,0.27388698630137,78,56,249
"emb_157",1.24216139797244,269,280.5,190,0,FALSE,FALSE,FALSE,FALSE,0.865688356164384,95,212,108
"emb_172",1.2372908446294,229,280.5,288.5,0.05,FALSE,FALSE,FALSE,FALSE,0.712719178082192,153,39,266
"emb_129",1.22988087559562,156,282.5,216,0.15,FALSE,FALSE,FALSE,FALSE,0.406592465753425,188,147,190
"emb_193",1.24885485867856,290,282.5,292,0,FALSE,FALSE,FALSE,FALSE,0.969359589041096,252,289,194
"emb_214",1.23970228026331,254,284,291,0,FALSE,FALSE,FALSE,FALSE,0.796030821917808,267,136,148
"scale_06",1.24826719523856,289,285,167,0,FALSE,FALSE,FALSE,FALSE,0.964530821917808,134,124,13
"emb_249",1.23155484182606,169,286,237.5,0.05,FALSE,FALSE,FALSE,FALSE,0.475681506849315,243,206,136
"emb_159",1.24548370105471,281,287,268,0,FALSE,FALSE,FALSE,FALSE,0.93125,89,225,127
"emb_135",1.25545102936958,292,288.5,290,0,FALSE,FALSE,FALSE,FALSE,0.995969178082192,253,248,175
"emb_205",1.2319172946517,176,288.5,245,0.15,FALSE,FALSE,FALSE,FALSE,0.49141095890411,57,196,222
"emb_229",1.23511702656727,204,290,253,0,FALSE,FALSE,FALSE,FALSE,0.627243150684932,102,86,80
"emb_120",1.25278049328444,291,291,278,0.05,FALSE,FALSE,FALSE,FALSE,0.990027397260274,157,142,183
"emb_084",1.24702278442506,286,292,284.5,0,FALSE,FALSE,FALSE,FALSE,0.95177397260274,113,188,161
