"covariate","score","rank_base","rank_agg_med","freq_top20","below_fam05","below_mrg05","below_mrg01"
"h24_0732",1.19859500041088,369,310,0,FALSE,FALSE,FALSE
"h24_0524",1.19860266323226,370,537,0,FALSE,FALSE,FALSE
"h24_0862",1.19860310579506,371,820,0,FALSE,FALSE,FALSE
"h24_0705",1.1986191103635,372,647.5,0.1,FALSE,FALSE,FALSE
"h24_0611",1.1986211995455,373,587,0.05,FALSE,FALSE,FALSE
"h24_0425",1.1986305243546,374,424.5,0,FALSE,FALSE,FALSE
"h24_0127",1.19864261019986,375,341,0.05,FALSE,FALSE,FALSE
"h24_0938",1.19864266132217,376,537,0,FALSE,FALSE,FALSE
"h24_0497",1.19868059341233,377,679.5,0.05,FALSE,FALSE,FALSE
"h24_0138",1.19872142868098,378,597,0.1,FALSE,FALSE,FALSE
"h24_0123",1.19874102990566,379,354,0,FALSE,FALSE,FALSE
"h24_0823",1.19876397432157,380,337.5,0,FALSE,FALSE,FALSE
"h24_0814",1.19878039311649,381,357.5,0,FALSE,FALSE,FALSE
"h24_0226",1.1987814980844,382,484.5,0.1,FALSE,FALSE,FALSE
"h24_0364",1.19878224328386,383,351,0.05,FALSE,FALSE,FALSE
"h24_0012",1.19879325591819,384,701,0,FALSE,FALSE,FALSE
"h24_0207",1.19883203028537,385,621.5,0,FALSE,FALSE,FALSE
"h24_0674",1.19883258075208,386,348.5,0,FALSE,FALSE,FALSE
"h24_0520",1.1988678189007,387,216.5,0.05,FALSE,FALSE,FALSE
"h24_0775",1.19886988503107,388,205.5,0.05,FALSE,FALSE,FALSE
"h24_0195",1.19888262510042,389,328.5,0,FALSE,FALSE,FALSE
"h24_0103",1.19889503889095,390,397,0.05,FALSE,FALSE,FALSE
"h24_0666",1.19891014309196,391,473,0.05,FALSE,FALSE,FALSE
"h24_0890",1.1989150244832,392,571,0,FALSE,FALSE,FALSE
"h24_0026",1.19898741091725,393,503,0.05,FALSE,FALSE,FALSE
"h24_0258",1.19901990276221,394,210,0,FALSE,FALSE,FALSE
"h24_0872",1.19902376611191,395,751.5,0,FALSE,FALSE,FALSE
"h24_0629",1.19902553683143,396,465.5,0,FALSE,FALSE,FALSE
"h24_0359",1.19903046378893,397,381.5,0,FALSE,FALSE,FALSE
"h24_0494",1.19909897716017,398,330.5,0,FALSE,FALSE,FALSE
"h24_0068",1.1991023257929,399,385.5,0,FALSE,FALSE,FALSE
"h24_0007",1.19914633599814,400,387.5,0,FALSE,FALSE,FALSE
"h24_0272",1.19916428276405,401,672.5,0.05,FALSE,FALSE,FALSE
"h24_0313",1.19917402926453,402,443,0,FALSE,FALSE,FALSE
"h24_0745",1.19919772827026,403,666.5,0,FALSE,FALSE,FALSE
"h24_0175",1.19921795772998,404,212.5,0.05,FALSE,FALSE,FALSE
"h24_0371",1.19925550724817,405,609.5,0,FALSE,FALSE,FALSE
"h24_0339",1.19925880964964,406,422,0.05,FALSE,FALSE,FALSE
"h24_0821",1.19928938247183,407,321.5,0,FALSE,FALSE,FALSE
"h24_1013",1.19930495027518,408,134.5,0,FALSE,FALSE,FALSE
"h24_0327",1.19931298065648,409,594.5,0,FALSE,FALSE,FALSE
"h24_0089",1.19933938276725,410,811,0.05,FALSE,FALSE,FALSE
"h24_0009",1.19934163448665,411,214,0,FALSE,FALSE,FALSE
"h24_0609",1.19934562437283,412,293,0.1,FALSE,FALSE,FALSE
"h24_0225",1.19937446265176,413,901.5,0.05,FALSE,FALSE,FALSE
"h24_0132",1.19942035806077,414,589,0.05,FALSE,FALSE,FALSE
"h24_0387",1.19944158571077,415,408.5,0,FALSE,FALSE,FALSE
"h24_0296",1.19947248659328,416,525,0,FALSE,FALSE,FALSE
"h24_0544",1.19949111113604,417,434.5,0.1,FALSE,FALSE,FALSE
"h24_0312",1.19949358311608,418,313,0.05,FALSE,FALSE,FALSE
"h24_0080",1.19950160231182,419,379.5,0,FALSE,FALSE,FALSE
"h24_0060",1.19950500424,420,402.5,0,FALSE,FALSE,FALSE
"h24_0586",1.19952875971189,421,468,0.05,FALSE,FALSE,FALSE
"h24_0599",1.19954066916437,422,119.5,0.05,FALSE,FALSE,FALSE
"h24_0224",1.19955260869409,423,404.5,0,FALSE,FALSE,FALSE
"h24_0971",1.1995559894091,424,490,0.1,FALSE,FALSE,FALSE
"h24_0585",1.19955928764415,425,93,0.05,FALSE,FALSE,FALSE
"h24_0579",1.19963878912563,426,910,0.1,FALSE,FALSE,FALSE
"h24_0844",1.19964174914597,427,411,0,FALSE,FALSE,FALSE
"h24_0717",1.19966032534497,428,761,0,FALSE,FALSE,FALSE
"h24_0824",1.19966185334309,429,290,0,FALSE,FALSE,FALSE
"h24_0413",1.19966186620165,430,861.5,0,FALSE,FALSE,FALSE
"h24_0451",1.19968951527761,431,747.5,0.05,FALSE,FALSE,FALSE
"h24_0620",1.19977129079924,432,669.5,0,FALSE,FALSE,FALSE
"h24_0426",1.19978216995217,433,381.5,0.05,FALSE,FALSE,FALSE
"h24_0594",1.19978533630987,434,733.5,0,FALSE,FALSE,FALSE
"h24_0439",1.19981201979251,435,487,0,FALSE,FALSE,FALSE
"h24_0975",1.19983311305631,436,383.5,0.05,FALSE,FALSE,FALSE
"h24_0915",1.19983495431382,437,112.5,0.05,FALSE,FALSE,FALSE
"h24_0929",1.19985302580858,438,688,0.05,FALSE,FALSE,FALSE
"h24_0913",1.19987589822827,439,440.5,0.05,FALSE,FALSE,FALSE
"h24_0588",1.19991313501423,440,246.5,0.05,FALSE,FALSE,FALSE
"h24_0193",1.19993277796937,441,494.5,0,FALSE,FALSE,FALSE
"h24_0133",1.19993450205698,442,913,0,FALSE,FALSE,FALSE
"h24_0124",1.19994567833766,443,705.5,0,FALSE,FALSE,FALSE
"h24_0038",1.19995053913212,444,315,0,FALSE,FALSE,FALSE
"h24_0183",1.19995292906327,445,493,0.1,FALSE,FALSE,FALSE
"h24_0434",1.1999606112165,446,479.5,0,FALSE,FALSE,FALSE
"h24_0317",1.19997339286996,447,445,0,FALSE,FALSE,FALSE
"h24_0763",1.19997574545767,448,366,0,FALSE,FALSE,FALSE
"h24_0955",1.19999668063085,449,328.5,0,FALSE,FALSE,FALSE
"h24_1008",1.20001077217386,450,529.5,0,FALSE,FALSE,FALSE
"h24_0858",1.20002443372706,451,89.5,0,FALSE,FALSE,FALSE
"h24_0546",1.20005830613069,452,440.5,0.05,FALSE,FALSE,FALSE
"h24_0237",1.20007247935362,453,442,0,FALSE,FALSE,FALSE
"h24_0319",1.20008129598331,454,815.5,0,FALSE,FALSE,FALSE
"h24_0424",1.20010529223983,455,535,0.05,FALSE,FALSE,FALSE
"h24_0852",1.20011393857942,456,537,0,FALSE,FALSE,FALSE
"h24_0489",1.20012985417312,457,447.5,0.05,FALSE,FALSE,FALSE
"h24_0390",1.20014406596221,458,883.5,0,FALSE,FALSE,FALSE
"h24_0240",1.20017168375315,459,539,0.05,FALSE,FALSE,FALSE
"h24_0218",1.20018498512577,460,581.5,0,FALSE,FALSE,FALSE
"h24_0566",1.20018750295082,461,457,0.05,FALSE,FALSE,FALSE
"h24_0331",1.20018946191304,462,434.5,0,FALSE,FALSE,FALSE
"h24_0416",1.20019744992036,463,372.5,0.05,FALSE,FALSE,FALSE
"h24_0934",1.20020547669976,464,454.5,0,FALSE,FALSE,FALSE
"h24_0491",1.20020598200445,465,728.5,0,FALSE,FALSE,FALSE
"h24_0252",1.20022732625633,466,496.5,0,FALSE,FALSE,FALSE
"h24_0267",1.20024292860544,467,149,0.05,FALSE,FALSE,FALSE
"h24_0023",1.20024587567432,468,461.5,0,FALSE,FALSE,FALSE
"h24_0688",1.20026267694998,469,337.5,0,FALSE,FALSE,FALSE
"h24_0686",1.20029786536765,470,691,0,FALSE,FALSE,FALSE
"h24_0090",1.20031045478074,471,556,0.05,FALSE,FALSE,FALSE
"h24_0503",1.20032401535363,472,327,0.05,FALSE,FALSE,FALSE
"h24_0573",1.20034925820272,473,366,0.1,FALSE,FALSE,FALSE
"h24_0813",1.20035113270349,474,419,0,FALSE,FALSE,FALSE
"h24_0559",1.20035178765928,475,226,0.1,FALSE,FALSE,FALSE
"h24_0452",1.20040389872923,476,468,0.05,FALSE,FALSE,FALSE
"h24_0420",1.20044023828036,477,416,0.05,FALSE,FALSE,FALSE
"h24_0314",1.20044820450257,478,666.5,0,FALSE,FALSE,FALSE
"h24_0326",1.20045728601639,479,471,0,FALSE,FALSE,FALSE
"h24_0018",1.2004623966236,480,399,0,FALSE,FALSE,FALSE
"h24_0734",1.20047291616117,481,473,0,FALSE,FALSE,FALSE
"h24_0507",1.20052219172034,482,475.5,0,FALSE,FALSE,FALSE
"h24_0827",1.20052607986998,483,50.5,0,FALSE,FALSE,FALSE
"h24_0098",1.20052783175339,484,728.5,0,FALSE,FALSE,FALSE
"h24_0384",1.20062470996393,485,905.5,0,FALSE,FALSE,FALSE
"h24_0789",1.20063515281964,486,512,0.1,FALSE,FALSE,FALSE
"h24_0488",1.20068594130786,487,333,0,FALSE,FALSE,FALSE
"h24_0235",1.20068997188877,488,429.5,0,FALSE,FALSE,FALSE
"h24_0008",1.20072356196903,489,319,0.05,FALSE,FALSE,FALSE
"h24_0440",1.20072396322427,490,519.5,0,FALSE,FALSE,FALSE
"h24_0739",1.2007500747771,491,940.5,0,FALSE,FALSE,FALSE
"h24_0492",1.20078099979734,492,701,0.05,FALSE,FALSE,FALSE
"h24_0777",1.20079165595463,493,616,0,FALSE,FALSE,FALSE
"h24_0386",1.20081169520778,494,803.5,0,FALSE,FALSE,FALSE
"h24_0502",1.20083529075117,495,644,0,FALSE,FALSE,FALSE
"h24_0301",1.20084904761711,496,543.5,0,FALSE,FALSE,FALSE
"h24_0304",1.20085130631601,497,803.5,0,FALSE,FALSE,FALSE
"h24_0476",1.20085379692738,498,392,0.05,FALSE,FALSE,FALSE
"h24_0241",1.20085578450484,499,97,0,FALSE,FALSE,FALSE
"h24_0464",1.20090328184005,500,270.5,0,FALSE,FALSE,FALSE
"h24_0042",1.20090568235895,501,494.5,0,FALSE,FALSE,FALSE
"h24_1014",1.20093112233294,502,605,0,FALSE,FALSE,FALSE
"h24_0540",1.20093689545556,503,636.5,0,FALSE,FALSE,FALSE
"h24_0542",1.20093919973278,504,828,0.05,FALSE,FALSE,FALSE
"h24_0157",1.20094750412373,505,619.5,0,FALSE,FALSE,FALSE
"h24_0556",1.20098462128484,506,500.5,0.05,FALSE,FALSE,FALSE
"h24_0077",1.20099781947843,507,454.5,0,FALSE,FALSE,FALSE
"h24_0409",1.20100145491867,508,508,0.05,FALSE,FALSE,FALSE
"h24_0942",1.20101450240793,509,402.5,0,FALSE,FALSE,FALSE
"h24_0178",1.20103085147013,510,333,0.05,FALSE,FALSE,FALSE
"h24_0345",1.20104796538964,511,372.5,0.05,FALSE,FALSE,FALSE
"h24_0616",1.20104986540125,512,505,0,FALSE,FALSE,FALSE
"h24_0513",1.20105886742007,513,627,0,FALSE,FALSE,FALSE
"h24_0988",1.20109310149106,514,562,0.05,FALSE,FALSE,FALSE
"h24_0787",1.20112488165065,515,273,0.05,FALSE,FALSE,FALSE
"h24_0209",1.20112696083155,516,431.5,0,FALSE,FALSE,FALSE
"h24_0427",1.20115882988511,517,326,0.05,FALSE,FALSE,FALSE
"h24_0896",1.20117674617782,518,509,0,FALSE,FALSE,FALSE
"h24_0501",1.20120254488621,519,376.5,0,FALSE,FALSE,FALSE
"h24_0757",1.20121695555479,520,659.5,0,FALSE,FALSE,FALSE
"h24_0082",1.20122775731651,521,273,0,FALSE,FALSE,FALSE
"h24_0159",1.2012582079933,522,549,0,FALSE,FALSE,FALSE
"h24_0572",1.20127153576149,523,815.5,0.1,FALSE,FALSE,FALSE
"h24_0555",1.2012796652376,524,766.5,0,FALSE,FALSE,FALSE
"h24_0874",1.20129569480312,525,362.5,0.05,FALSE,FALSE,FALSE
"h24_0849",1.20130530761404,526,583,0,FALSE,FALSE,FALSE
"h24_0521",1.2013106069774,527,514,0,FALSE,FALSE,FALSE
"h24_0917",1.201331044241,528,463.5,0,FALSE,FALSE,FALSE
"h24_0028",1.20133491802883,529,565,0.05,FALSE,FALSE,FALSE
"h24_0051",1.20134509717235,530,742,0,FALSE,FALSE,FALSE
"h24_0344",1.20136107441927,531,712.5,0,FALSE,FALSE,FALSE
"h24_0834",1.20137738524615,532,632,0,FALSE,FALSE,FALSE
"h24_0800",1.20137988241926,533,720.5,0,FALSE,FALSE,FALSE
"h24_0248",1.2013871297409,534,592,0,FALSE,FALSE,FALSE
"h24_0242",1.20145249790283,535,868.5,0,FALSE,FALSE,FALSE
"h24_0185",1.20146567633008,536,39,0,FALSE,FALSE,FALSE
"h24_0646",1.20148077096473,537,681.5,0,FALSE,FALSE,FALSE
"h24_0268",1.20148773650193,538,609.5,0,FALSE,FALSE,FALSE
"h24_0703",1.2014950834168,539,513,0.05,FALSE,FALSE,FALSE
"h24_0840",1.20149519857893,540,458.5,0,FALSE,FALSE,FALSE
"h24_0960",1.20150021828882,541,203,0,FALSE,FALSE,FALSE
"h24_0678",1.20153523064705,542,488,0,FALSE,FALSE,FALSE
"h24_0239",1.2015377957452,543,423,0.05,FALSE,FALSE,FALSE
"h24_0976",1.20153823145792,544,468,0,FALSE,FALSE,FALSE
"h24_0907",1.2015703478234,545,592,0,FALSE,FALSE,FALSE
"h24_0284",1.20158539638955,546,747.5,0,FALSE,FALSE,FALSE
"h24_0433",1.20159243727955,547,498,0,FALSE,FALSE,FALSE
"h24_0743",1.20161291772767,548,574.5,0,FALSE,FALSE,FALSE
"h24_0423",1.20161887449422,549,222,0,FALSE,FALSE,FALSE
"h24_0516",1.20168475721804,550,368.5,0,FALSE,FALSE,FALSE
"h24_0112",1.20172886725178,551,574.5,0,FALSE,FALSE,FALSE
"h24_0788",1.20174571775638,552,543.5,0,FALSE,FALSE,FALSE
"h24_0401",1.20176435346482,553,769.5,0,FALSE,FALSE,FALSE
"h24_0074",1.20177200433343,554,669.5,0,FALSE,FALSE,FALSE
"h24_0867",1.20179527812649,555,684,0.1,FALSE,FALSE,FALSE
"h24_0698",1.20181230539942,556,523,0,FALSE,FALSE,FALSE
"h24_0614",1.20182466951374,557,800.5,0,FALSE,FALSE,FALSE
"h24_0832",1.20182518646521,558,547,0,FALSE,FALSE,FALSE
"h24_0767",1.20183141056898,559,562,0.05,FALSE,FALSE,FALSE
"h24_0455",1.20185846687656,560,647.5,0,FALSE,FALSE,FALSE
"h24_0048",1.20186542868493,561,360,0,FALSE,FALSE,FALSE
"h24_0714",1.20187569817,562,534,0,FALSE,FALSE,FALSE
"h24_0474",1.20189669400888,563,452,0,FALSE,FALSE,FALSE
"h24_0070",1.20193758131059,564,742,0.05,FALSE,FALSE,FALSE
"h24_0911",1.20195679523047,565,366,0,FALSE,FALSE,FALSE
"h24_0336",1.20196897635646,566,865,0,FALSE,FALSE,FALSE
"h24_0249",1.20200494287181,567,560,0,FALSE,FALSE,FALSE
"h24_0563",1.20201039069519,568,562,0.05,FALSE,FALSE,FALSE
"h24_0683",1.20201181850006,569,374.5,0,FALSE,FALSE,FALSE
"h24_0467",1.20207413827747,570,138.5,0,FALSE,FALSE,FALSE
"h24_0498",1.20210527091087,571,647.5,0,FALSE,FALSE,FALSE
"h24_0281",1.20214162084289,572,612.5,0.05,FALSE,FALSE,FALSE
"h24_1016",1.20215651460484,573,567,0,FALSE,FALSE,FALSE
"h24_0002",1.20219711316071,574,701,0,FALSE,FALSE,FALSE
"h24_0288",1.20219744063082,575,774.5,0,FALSE,FALSE,FALSE
"h24_0607",1.20221374162539,576,301,0,FALSE,FALSE,FALSE
"h24_0232",1.20222447140272,577,376.5,0.05,FALSE,FALSE,FALSE
"h24_0205",1.20224004605834,578,529.5,0.05,FALSE,FALSE,FALSE
"h24_0291",1.20224141933215,579,391,0,FALSE,FALSE,FALSE
"h24_0903",1.20224618236369,580,988,0,FALSE,FALSE,FALSE
"h24_0783",1.2022528137087,581,224.5,0,FALSE,FALSE,FALSE
"h24_0833",1.20227025565809,582,577.5,0,FALSE,FALSE,FALSE
"h24_0135",1.20228938016257,583,589,0,FALSE,FALSE,FALSE
"h24_0343",1.20234482524161,584,276.5,0,FALSE,FALSE,FALSE
"h24_0311",1.20235578334022,585,594.5,0,FALSE,FALSE,FALSE
"h24_0392",1.20236396179709,586,475.5,0,FALSE,FALSE,FALSE
"h24_0856",1.20239147041727,587,581.5,0.05,FALSE,FALSE,FALSE
"h24_0244",1.2023925424023,588,317,0,FALSE,FALSE,FALSE
"h24_0448",1.20240845778608,589,647.5,0.05,FALSE,FALSE,FALSE
"h24_0919",1.2024127901176,590,343.5,0.1,FALSE,FALSE,FALSE
"h24_0027",1.20242885095124,591,154,0,FALSE,FALSE,FALSE
"h24_0333",1.20243533610725,592,720.5,0.05,FALSE,FALSE,FALSE
"h24_0357",1.20244321716164,593,355.5,0,FALSE,FALSE,FALSE
"h24_0347",1.20245601237034,594,873,0.05,FALSE,FALSE,FALSE
"h24_0086",1.20247685337961,595,659.5,0,FALSE,FALSE,FALSE
"h24_0605",1.20248564997959,596,898,0,FALSE,FALSE,FALSE
"h24_0058",1.20248688278731,597,592,0,FALSE,FALSE,FALSE
"h24_0015",1.20248714572993,598,744.5,0,FALSE,FALSE,FALSE
"h24_0212",1.2024961248841,599,810,0,FALSE,FALSE,FALSE
"h24_0680",1.20249765727188,600,281,0,FALSE,FALSE,FALSE
"h24_0039",1.20249943076572,601,602,0,FALSE,FALSE,FALSE
"h24_0379",1.20250544179581,602,609.5,0,FALSE,FALSE,FALSE
"h24_0876",1.20252535511041,603,772.5,0,FALSE,FALSE,FALSE
"h24_0661",1.20255032101828,604,516,0,FALSE,FALSE,FALSE
"h24_0924",1.2025753739027,605,584,0.05,FALSE,FALSE,FALSE
"h24_0991",1.20259123227467,606,668,0.05,FALSE,FALSE,FALSE
"h24_0102",1.2025951587789,607,533,0,FALSE,FALSE,FALSE
"h24_0944",1.20261332686357,608,511,0,FALSE,FALSE,FALSE
"h24_0615",1.2026171348344,609,694,0.05,FALSE,FALSE,FALSE
"h24_0219",1.20264832966105,610,616,0,FALSE,FALSE,FALSE
"h24_0582",1.20265728759478,611,545.5,0,FALSE,FALSE,FALSE
"h24_0447",1.20269965085351,612,675.5,0,FALSE,FALSE,FALSE
"h24_0803",1.20271490337365,613,548,0,FALSE,FALSE,FALSE
"h24_0370",1.20273622906901,614,297,0.05,FALSE,FALSE,FALSE
"h24_0062",1.20274616843455,615,565,0,FALSE,FALSE,FALSE
"h24_0396",1.2027629098907,616,396,0,FALSE,FALSE,FALSE
"h24_0818",1.20279195776212,617,257,0,FALSE,FALSE,FALSE
"h24_0877",1.20280175828688,618,589,0.1,FALSE,FALSE,FALSE
"h24_0885",1.20280877584741,619,552,0,FALSE,FALSE,FALSE
"h24_0479",1.20281580743976,620,663,0,FALSE,FALSE,FALSE
"h24_0951",1.20283157263227,621,631,0,FALSE,FALSE,FALSE
"h24_0908",1.20286214014079,622,603.5,0.05,FALSE,FALSE,FALSE
"h24_0905",1.20289579773486,623,633,0,FALSE,FALSE,FALSE
"h24_0564",1.20290439971342,624,516,0.05,FALSE,FALSE,FALSE
"h24_0712",1.20290618574683,625,499,0,FALSE,FALSE,FALSE
"h24_0662",1.20292090789583,626,580,0,FALSE,FALSE,FALSE
"h24_0593",1.20295168824494,627,585.5,0.05,FALSE,FALSE,FALSE
"h24_0429",1.20295841061731,628,479.5,0,FALSE,FALSE,FALSE
"h24_0949",1.20297010245352,629,874,0,FALSE,FALSE,FALSE
"h24_0441",1.20297339071944,630,504,0,FALSE,FALSE,FALSE
"h24_0253",1.2029860059397,631,790.5,0,FALSE,FALSE,FALSE
"h24_0786",1.20301620741911,632,294.5,0,FALSE,FALSE,FALSE
"h24_0300",1.20302509319333,633,606.5,0.05,FALSE,FALSE,FALSE
"h24_0164",1.20302913187524,634,846,0.05,FALSE,FALSE,FALSE
"h24_0933",1.20305986408932,635,766.5,0.05,FALSE,FALSE,FALSE
"h24_0056",1.20306703155411,636,506,0,FALSE,FALSE,FALSE
"h24_0587",1.2030918654856,637,438.5,0,FALSE,FALSE,FALSE
"h24_0968",1.20309377044933,638,731.5,0,FALSE,FALSE,FALSE
"h24_0430",1.20311049949613,639,747.5,0,FALSE,FALSE,FALSE
"h24_0765",1.20314691257293,640,655,0,FALSE,FALSE,FALSE
"h24_0619",1.20317233925565,641,643,0.05,FALSE,FALSE,FALSE
"h24_0152",1.20317696876476,642,895,0.05,FALSE,FALSE,FALSE
"h24_0154",1.20319331313686,643,346.5,0.05,FALSE,FALSE,FALSE
"h24_0234",1.20320363275087,644,847,0,FALSE,FALSE,FALSE
"h24_0627",1.20321508654136,645,449,0,FALSE,FALSE,FALSE
"h24_0645",1.20324251888791,646,491.5,0,FALSE,FALSE,FALSE
"h24_0158",1.20328041367567,647,665,0,FALSE,FALSE,FALSE
"h24_0888",1.20328285464628,648,663,0,FALSE,FALSE,FALSE
"h24_0432",1.20328402653405,649,930,0,FALSE,FALSE,FALSE
"h24_0512",1.20328980005127,650,596,0,FALSE,FALSE,FALSE
"h24_0769",1.20329061836394,651,532,0.05,FALSE,FALSE,FALSE
"h24_0273",1.2033234383371,652,672.5,0,FALSE,FALSE,FALSE
"h24_0617",1.2033237548462,653,473,0,FALSE,FALSE,FALSE
"h24_0126",1.20337607260389,654,284,0,FALSE,FALSE,FALSE
"h24_0692",1.20337935737411,655,636.5,0,FALSE,FALSE,FALSE
"h24_0606",1.20339373819554,656,378,0.05,FALSE,FALSE,FALSE
"h24_0797",1.2033963307511,657,621.5,0,FALSE,FALSE,FALSE
"h24_0454",1.20339739858733,658,416,0,FALSE,FALSE,FALSE
"h24_0170",1.20340419597538,659,510,0,FALSE,FALSE,FALSE
"h24_0747",1.20340520143074,660,600,0,FALSE,FALSE,FALSE
"h24_0895",1.20341290246589,661,577.5,0,FALSE,FALSE,FALSE
"h24_0044",1.20342067066078,662,618,0,FALSE,FALSE,FALSE
"h24_1021",1.20344543486627,663,695,0.05,FALSE,FALSE,FALSE
"h24_0756",1.20352796534776,664,288,0.05,FALSE,FALSE,FALSE
"h24_0658",1.20353577883335,665,482,0.05,FALSE,FALSE,FALSE
"h24_0945",1.20353771678247,666,832,0,FALSE,FALSE,FALSE
"h24_0779",1.20353914208198,667,616,0,FALSE,FALSE,FALSE
"h24_0618",1.2035398523532,668,686.5,0,FALSE,FALSE,FALSE
"h24_0220",1.20358257313763,669,661,0.05,FALSE,FALSE,FALSE
"h24_0197",1.20358356005328,670,684,0,FALSE,FALSE,FALSE
"h24_0217",1.2036332785405,671,313,0,FALSE,FALSE,FALSE
"h24_0669",1.20366318308357,672,699,0.05,FALSE,FALSE,FALSE
"h24_0984",1.20366474556481,673,710.5,0.05,FALSE,FALSE,FALSE
"h24_0802",1.20366671205229,674,558,0.05,FALSE,FALSE,FALSE
"h24_0999",1.20371314025502,675,598.5,0,FALSE,FALSE,FALSE
"h24_0899",1.20372513411386,676,636.5,0,FALSE,FALSE,FALSE
"h24_0939",1.20376449142865,677,507,0,FALSE,FALSE,FALSE
"h24_0350",1.2037747185403,678,955.5,0,FALSE,FALSE,FALSE
"h24_0604",1.20377595064905,679,803.5,0,FALSE,FALSE,FALSE
"h24_0428",1.20380164931535,680,715.5,0.05,FALSE,FALSE,FALSE
"h24_1012",1.20381063404652,681,709,0.05,FALSE,FALSE,FALSE
"h24_0548",1.20384218786878,682,228,0,FALSE,FALSE,FALSE
"h24_0795",1.20384920745425,683,477,0,FALSE,FALSE,FALSE
"h24_0974",1.20385405188374,684,296,0,FALSE,FALSE,FALSE
"h24_0882",1.20386959659509,685,1006.5,0.05,FALSE,FALSE,FALSE
"h24_0388",1.20387061326763,686,717.5,0,FALSE,FALSE,FALSE
"h24_1022",1.20387346070148,687,697.5,0,FALSE,FALSE,FALSE
"h24_0397",1.20392979998536,688,554.5,0,FALSE,FALSE,FALSE
"h24_0142",1.20393156175806,689,568,0,FALSE,FALSE,FALSE
"h24_0129",1.20398218754585,690,516,0,FALSE,FALSE,FALSE
"h24_0590",1.20399018489725,691,634,0,FALSE,FALSE,FALSE
"h24_0664",1.2040028735141,692,609.5,0,FALSE,FALSE,FALSE
"h24_0263",1.20401874857046,693,903,0,FALSE,FALSE,FALSE
"h24_0450",1.20406621369533,694,733.5,0,FALSE,FALSE,FALSE
"h24_0250",1.20407783671559,695,723,0.05,FALSE,FALSE,FALSE
"h24_0210",1.20407851802997,696,735.5,0,FALSE,FALSE,FALSE
"h24_0504",1.20408493616394,697,486,0,FALSE,FALSE,FALSE
"h24_0266",1.20410045258634,698,697.5,0,FALSE,FALSE,FALSE
"h24_0670",1.20412505070898,699,672.5,0,FALSE,FALSE,FALSE
"h24_0091",1.20413158734993,700,744.5,0,FALSE,FALSE,FALSE
"h24_0403",1.20413436606552,701,636.5,0,FALSE,FALSE,FALSE
"h24_0752",1.20415752324341,702,818.5,0.05,FALSE,FALSE,FALSE
"h24_0279",1.20415914039791,703,949,0,FALSE,FALSE,FALSE
"h24_0180",1.20416172252399,704,943.5,0,FALSE,FALSE,FALSE
"h24_0067",1.2041671026421,705,728.5,0.05,FALSE,FALSE,FALSE
"h24_0321",1.20417029802968,706,751.5,0,FALSE,FALSE,FALSE
"h24_0192",1.20422991479577,707,774.5,0.05,FALSE,FALSE,FALSE
"h24_1006",1.20423614564432,708,653,0,FALSE,FALSE,FALSE
"h24_0861",1.20430788140105,709,454.5,0,FALSE,FALSE,FALSE
"h24_0066",1.2043239703487,710,755,0,FALSE,FALSE,FALSE
"h24_0930",1.2043442840774,711,756,0,FALSE,FALSE,FALSE
"h24_0967",1.20434977646935,712,739,0,FALSE,FALSE,FALSE
"h24_0641",1.20437419370566,713,686.5,0.05,FALSE,FALSE,FALSE
"h24_0603",1.2044012547057,714,572,0,FALSE,FALSE,FALSE
"h24_0864",1.20444325578724,715,416,0,FALSE,FALSE,FALSE
"h24_0325",1.20445151793264,716,624.5,0,FALSE,FALSE,FALSE
"h24_0841",1.20447363019234,717,550,0,FALSE,FALSE,FALSE
"h24_0522",1.20448510705258,718,772.5,0.1,FALSE,FALSE,FALSE
"h24_0898",1.20449236822279,719,244.5,0,FALSE,FALSE,FALSE
"h24_0889",1.2045597645017,720,806,0,FALSE,FALSE,FALSE
"h24_0693",1.20457474740924,721,254.5,0,FALSE,FALSE,FALSE
"h24_0699",1.20457975762728,722,527.5,0,FALSE,FALSE,FALSE
"h24_0097",1.20459867788082,723,677.5,0.05,FALSE,FALSE,FALSE
"h24_0063",1.20460178793447,724,341,0,FALSE,FALSE,FALSE
"h24_0673",1.2046137703079,725,928.5,0,FALSE,FALSE,FALSE
"h24_0560",1.20463797243942,726,735.5,0,FALSE,FALSE,FALSE
"h24_0633",1.20464968629124,727,764.5,0,FALSE,FALSE,FALSE
"h24_0571",1.20465218017841,728,758.5,0,FALSE,FALSE,FALSE
"h24_0741",1.20465571774109,729,899.5,0.05,FALSE,FALSE,FALSE
"h24_0449",1.20465838078758,730,385.5,0,FALSE,FALSE,FALSE
"h24_0887",1.20468791849912,731,781,0.05,FALSE,FALSE,FALSE
"h24_0726",1.20468860680315,732,796.5,0,FALSE,FALSE,FALSE
"h24_0835",1.20471716695719,733,878,0,FALSE,FALSE,FALSE
"h24_0187",1.20472114838472,734,650,0,FALSE,FALSE,FALSE
"h24_0496",1.20476968094789,735,778,0,FALSE,FALSE,FALSE
"h24_0957",1.20477062559298,736,842.5,0,FALSE,FALSE,FALSE
"h24_0731",1.2047949574831,737,769.5,0,FALSE,FALSE,FALSE
"h24_0708",1.20481784461975,738,419,0,FALSE,FALSE,FALSE
"h24_0921",1.20485468952765,739,782,0,FALSE,FALSE,FALSE
