"covariate","score","rank_base","rank_agg_med","freq_top20","below_fam05","below_mrg05","below_mrg01"
"h18_0037",1.19836367584242,370,341.5,0,FALSE,FALSE,FALSE
"h18_0557",1.19837251186796,371,343.5,0.05,FALSE,FALSE,FALSE
"h18_0192",1.19838012406725,372,410,0,FALSE,FALSE,FALSE
"h18_0173",1.19838980508735,373,285,0.05,FALSE,FALSE,FALSE
"h18_0398",1.19839212670315,374,396.5,0.05,FALSE,FALSE,FALSE
"h18_0763",1.19839453235221,375,873.5,0,FALSE,FALSE,FALSE
"h18_0756",1.19839592473696,376,123.5,0.05,FALSE,FALSE,FALSE
"h18_0664",1.19841107191474,377,715.5,0,FALSE,FALSE,FALSE
"h18_0615",1.19841380143104,378,527.5,0,FALSE,FALSE,FALSE
"h18_0327",1.19842241108696,379,351,0,FALSE,FALSE,FALSE
"h18_0087",1.19843560298701,380,135,0,FALSE,FALSE,FALSE
"h18_0147",1.19848362127891,381,525.5,0,FALSE,FALSE,FALSE
"h18_0210",1.1984844281115,382,355.5,0.1,FALSE,FALSE,FALSE
"h18_0551",1.19849225441665,383,78.5,0.05,FALSE,FALSE,FALSE
"h18_0467",1.19852142900105,384,588.5,0,FALSE,FALSE,FALSE
"h18_0211",1.19852429092908,385,401.5,0.05,FALSE,FALSE,FALSE
"h18_0166",1.19853109352059,386,389,0.05,FALSE,FALSE,FALSE
"h18_0863",1.19856442884985,387,182.5,0,FALSE,FALSE,FALSE
"h18_0555",1.19856482247442,388,663,0,FALSE,FALSE,FALSE
"h18_0371",1.19859258386386,389,561,0.05,FALSE,FALSE,FALSE
"h18_0601",1.19859488874759,390,637,0.05,FALSE,FALSE,FALSE
"h18_0155",1.19859637739263,391,371,0,FALSE,FALSE,FALSE
"h18_0464",1.1986326965722,392,708,0,FALSE,FALSE,FALSE
"h18_0953",1.19863936282589,393,373,0,FALSE,FALSE,FALSE
"h18_0000",1.19866417041415,394,374,0,FALSE,FALSE,FALSE
"h18_0125",1.19868608077275,395,333,0,FALSE,FALSE,FALSE
"h18_0015",1.19869571749051,396,712.5,0,FALSE,FALSE,FALSE
"h18_0886",1.19871016802246,397,347,0.05,FALSE,FALSE,FALSE
"h18_0616",1.19871614183016,398,380.5,0,FALSE,FALSE,FALSE
"h18_0423",1.19874135656125,399,382.5,0,FALSE,FALSE,FALSE
"h18_0506",1.19875628689733,400,960,0,FALSE,FALSE,FALSE
"h18_0549",1.19875897416909,401,630.5,0,FALSE,FALSE,FALSE
"h18_0422",1.19876622165653,402,323,0,FALSE,FALSE,FALSE
"h18_0033",1.19877363935043,403,133,0,FALSE,FALSE,FALSE
"h18_0532",1.19877705327348,404,566,0,FALSE,FALSE,FALSE
"h18_0785",1.19882948911503,405,393,0.05,FALSE,FALSE,FALSE
"h18_0507",1.19884364060382,406,597.5,0,FALSE,FALSE,FALSE
"h18_0084",1.19884748119981,407,278,0.05,FALSE,FALSE,FALSE
"h18_0476",1.19885830787487,408,283,0,FALSE,FALSE,FALSE
"h18_0525",1.19888761302146,409,115.5,0,FALSE,FALSE,FALSE
"h18_0319",1.19889391015231,410,398,0.05,FALSE,FALSE,FALSE
"h18_0930",1.19890598979403,411,399,0,FALSE,FALSE,FALSE
"h18_0072",1.19894891055633,412,348,0.05,FALSE,FALSE,FALSE
"h18_0900",1.19897203035467,413,575.5,0.1,FALSE,FALSE,FALSE
"h18_0396",1.19898417591201,414,338,0,FALSE,FALSE,FALSE
"h18_0874",1.1989844941122,415,537.5,0,FALSE,FALSE,FALSE
"h18_0997",1.19900955801834,416,310.5,0,FALSE,FALSE,FALSE
"h18_0017",1.19901587007193,417,376,0,FALSE,FALSE,FALSE
"h18_0440",1.19902812994732,418,318.5,0,FALSE,FALSE,FALSE
"h18_0272",1.19902828842983,419,218,0.05,FALSE,FALSE,FALSE
"h18_0698",1.19903672678406,420,361.5,0.05,FALSE,FALSE,FALSE
"h18_0140",1.19905382818191,421,156.5,0,FALSE,FALSE,FALSE
"h18_0893",1.19905675657425,422,266,0,FALSE,FALSE,FALSE
"h18_0925",1.19909611712438,423,500.5,0.05,FALSE,FALSE,FALSE
"h18_0827",1.19909770164499,424,247.5,0,FALSE,FALSE,FALSE
"h18_0569",1.1991154371455,425,326,0,FALSE,FALSE,FALSE
"h18_0120",1.19912443788127,426,415.5,0,FALSE,FALSE,FALSE
"h18_0266",1.19914092896837,427,450.5,0,FALSE,FALSE,FALSE
"h18_0204",1.19915090872532,428,445.5,0.05,FALSE,FALSE,FALSE
"h18_0590",1.19916059714211,429,630.5,0,FALSE,FALSE,FALSE
"h18_0438",1.19920767615581,430,471,0.1,FALSE,FALSE,FALSE
"h18_0919",1.19924434821229,431,421.5,0,FALSE,FALSE,FALSE
"h18_0308",1.19925991424329,432,429,0,FALSE,FALSE,FALSE
"h18_0160",1.19927010289945,433,621,0,FALSE,FALSE,FALSE
"h18_0881",1.19930800428025,434,419.5,0,FALSE,FALSE,FALSE
"h18_0465",1.19934788460455,435,564,0.1,FALSE,FALSE,FALSE
"h18_0132",1.19934983219531,436,616,0,FALSE,FALSE,FALSE
"h18_0081",1.19938171098023,437,635.5,0.05,FALSE,FALSE,FALSE
"h18_0936",1.19938937290211,438,441,0,FALSE,FALSE,FALSE
"h18_0283",1.19939562420044,439,751,0,FALSE,FALSE,FALSE
"h18_0135",1.19939677441835,440,432,0.05,FALSE,FALSE,FALSE
"h18_0428",1.19940152501194,441,298,0.05,FALSE,FALSE,FALSE
"h18_0343",1.19940160405699,442,339.5,0.05,FALSE,FALSE,FALSE
"h18_0424",1.19941275303035,443,657,0.05,FALSE,FALSE,FALSE
"h18_0474",1.19941881654804,444,304.5,0,FALSE,FALSE,FALSE
"h18_0388",1.19942235831233,445,496,0,FALSE,FALSE,FALSE
"h18_0016",1.19942712950027,446,436.5,0,FALSE,FALSE,FALSE
"h18_0662",1.19944807558753,447,541,0,FALSE,FALSE,FALSE
"h18_0261",1.19946549434531,448,244,0,FALSE,FALSE,FALSE
"h18_0003",1.1994822292254,449,75,0,FALSE,FALSE,FALSE
"h18_0245",1.19948509443105,450,696,0,FALSE,FALSE,FALSE
"h18_0519",1.19948916766456,451,791.5,0,FALSE,FALSE,FALSE
"h18_0642",1.19949225666243,452,54.5,0,FALSE,FALSE,FALSE
"h18_0347",1.19949839099301,453,426,0,FALSE,FALSE,FALSE
"h18_0156",1.19949895763586,454,610.5,0,FALSE,FALSE,FALSE
"h18_0399",1.19949926353455,455,461.5,0.05,FALSE,FALSE,FALSE
"h18_0355",1.19954807621726,456,659.5,0,FALSE,FALSE,FALSE
"h18_0159",1.19955517925873,457,763,0,FALSE,FALSE,FALSE
"h18_0443",1.19955794589145,458,454,0.05,FALSE,FALSE,FALSE
"h18_0706",1.19956527758098,459,456.5,0,FALSE,FALSE,FALSE
"h18_0024",1.19959984605264,460,718,0.1,FALSE,FALSE,FALSE
"h18_0722",1.19962084351524,461,59.5,0,FALSE,FALSE,FALSE
"h18_0373",1.19962883757727,462,171,0,FALSE,FALSE,FALSE
"h18_0231",1.19963945019073,463,652,0.1,FALSE,FALSE,FALSE
"h18_0987",1.19971358307146,464,530,0,FALSE,FALSE,FALSE
"h18_0226",1.19972187059508,465,761,0.05,FALSE,FALSE,FALSE
"h18_0260",1.19974329770209,466,215,0,FALSE,FALSE,FALSE
"h18_0737",1.19976189203181,467,432,0,FALSE,FALSE,FALSE
"h18_0857",1.19976268810095,468,455,0,FALSE,FALSE,FALSE
"h18_0142",1.19976869359703,469,681,0,FALSE,FALSE,FALSE
"h18_0488",1.19977094253006,470,225,0,FALSE,FALSE,FALSE
"h18_0988",1.19977193702988,471,597.5,0,FALSE,FALSE,FALSE
"h18_0613",1.19978764725359,472,1010.5,0,FALSE,FALSE,FALSE
"h18_0559",1.19982686235451,473,361.5,0.1,FALSE,FALSE,FALSE
"h18_0071",1.19982965672383,474,371,0.05,FALSE,FALSE,FALSE
"h18_0472",1.19983016426538,475,577,0.05,FALSE,FALSE,FALSE
"h18_0771",1.19987855319708,476,458,0,FALSE,FALSE,FALSE
"h18_0595",1.19988015385484,477,857.5,0,FALSE,FALSE,FALSE
"h18_0522",1.19989502809837,478,267.5,0,FALSE,FALSE,FALSE
"h18_0825",1.19989566375591,479,450.5,0.1,FALSE,FALSE,FALSE
"h18_0647",1.19990012183186,480,232,0,FALSE,FALSE,FALSE
"h18_0190",1.19991552433207,481,478,0,FALSE,FALSE,FALSE
"h18_0311",1.19992494352367,482,530,0,FALSE,FALSE,FALSE
"h18_0760",1.19993869140262,483,483,0,FALSE,FALSE,FALSE
"h18_0333",1.19994239290754,484,500.5,0.1,FALSE,FALSE,FALSE
"h18_0738",1.19996404986816,485,426,0.05,FALSE,FALSE,FALSE
"h18_0797",1.19997330543898,486,547,0,FALSE,FALSE,FALSE
"h18_0861",1.19999651571597,487,723,0.05,FALSE,FALSE,FALSE
"h18_0729",1.1999992400759,488,514.5,0,FALSE,FALSE,FALSE
"h18_0508",1.2000137662517,489,489,0,FALSE,FALSE,FALSE
"h18_0934",1.20006569529463,490,608,0,FALSE,FALSE,FALSE
"h18_0020",1.20007313950562,491,484.5,0.05,FALSE,FALSE,FALSE
"h18_0933",1.20007740113975,492,899.5,0,FALSE,FALSE,FALSE
"h18_0971",1.20008204191478,493,492.5,0,FALSE,FALSE,FALSE
"h18_0517",1.20015655945038,494,743.5,0,FALSE,FALSE,FALSE
"h18_0038",1.20018351302237,495,496,0,FALSE,FALSE,FALSE
"h18_0144",1.20018677066268,496,733,0.05,FALSE,FALSE,FALSE
"h18_0633",1.20019250516827,497,452.5,0.05,FALSE,FALSE,FALSE
"h18_0409",1.20019268909011,498,718,0.05,FALSE,FALSE,FALSE
"h18_0122",1.20020181644503,499,881,0,FALSE,FALSE,FALSE
"h18_0240",1.20020664350719,500,393,0,FALSE,FALSE,FALSE
"h18_0060",1.20022536808659,501,957,0,FALSE,FALSE,FALSE
"h18_0086",1.20022841521979,502,428,0.05,FALSE,FALSE,FALSE
"h18_0344",1.20024043984258,503,263.5,0,FALSE,FALSE,FALSE
"h18_0815",1.20028999277537,504,865,0,FALSE,FALSE,FALSE
"h18_0194",1.20034611381526,505,290,0.05,FALSE,FALSE,FALSE
"h18_0669",1.20035826678842,506,326,0.05,FALSE,FALSE,FALSE
"h18_0206",1.2003783873862,507,521,0,FALSE,FALSE,FALSE
"h18_0346",1.20040683283723,508,72.5,0.05,FALSE,FALSE,FALSE
"h18_0811",1.20040981621464,509,480.5,0,FALSE,FALSE,FALSE
"h18_0958",1.20041103338107,510,626.5,0.05,FALSE,FALSE,FALSE
"h18_0610",1.20042348239538,511,308.5,0.05,FALSE,FALSE,FALSE
"h18_0499",1.20046055999117,512,472,0.1,FALSE,FALSE,FALSE
"h18_0203",1.20047301337503,513,263.5,0,FALSE,FALSE,FALSE
"h18_0832",1.20049543304942,514,516.5,0,FALSE,FALSE,FALSE
"h18_0879",1.20051583588128,515,436.5,0.05,FALSE,FALSE,FALSE
"h18_0528",1.20051737791034,516,519.5,0,FALSE,FALSE,FALSE
"h18_0426",1.2005324062274,517,473,0.05,FALSE,FALSE,FALSE
"h18_0972",1.20054002890878,518,494,0,FALSE,FALSE,FALSE
"h18_0683",1.20054217070151,519,613.5,0,FALSE,FALSE,FALSE
"h18_0636",1.20055328941918,520,523.5,0,FALSE,FALSE,FALSE
"h18_0437",1.20056173232492,521,557.5,0,FALSE,FALSE,FALSE
"h18_0872",1.20056925186863,522,368,0.05,FALSE,FALSE,FALSE
"h18_0648",1.20060473652793,523,527.5,0,FALSE,FALSE,FALSE
"h18_0241",1.20061061775406,524,378.5,0,FALSE,FALSE,FALSE
"h18_0878",1.20063264084128,525,944,0,FALSE,FALSE,FALSE
"h18_0921",1.2006411003581,526,129.5,0.1,FALSE,FALSE,FALSE
"h18_0652",1.20064624842827,527,668,0,FALSE,FALSE,FALSE
"h18_0774",1.20066877146631,528,537.5,0,FALSE,FALSE,FALSE
"h18_0621",1.2007061301105,529,729.5,0.05,FALSE,FALSE,FALSE
"h18_0495",1.20070708461171,530,161,0,FALSE,FALSE,FALSE
"h18_0626",1.20070737431436,531,597.5,0,FALSE,FALSE,FALSE
"h18_0524",1.20074301343479,532,595,0.05,FALSE,FALSE,FALSE
"h18_0800",1.20075630286671,533,518,0,FALSE,FALSE,FALSE
"h18_0153",1.20076033548265,534,796.5,0,FALSE,FALSE,FALSE
"h18_0659",1.20077414186782,535,931,0,FALSE,FALSE,FALSE
"h18_0807",1.20078468550367,536,684,0,FALSE,FALSE,FALSE
"h18_0410",1.20078864317373,537,742,0,FALSE,FALSE,FALSE
"h18_0433",1.20084611138165,538,971.5,0,FALSE,FALSE,FALSE
"h18_0941",1.20084613112199,539,486,0,FALSE,FALSE,FALSE
"h18_0012",1.20088525714581,540,869.5,0.05,FALSE,FALSE,FALSE
"h18_0121",1.20088696551472,541,561,0.05,FALSE,FALSE,FALSE
"h18_0365",1.20089480962345,542,552.5,0,FALSE,FALSE,FALSE
"h18_0116",1.20092983335729,543,665.5,0,FALSE,FALSE,FALSE
"h18_0391",1.20095093476874,544,745,0.05,FALSE,FALSE,FALSE
"h18_0849",1.20099019496261,545,593,0.05,FALSE,FALSE,FALSE
"h18_0667",1.20101391895243,546,241.5,0,FALSE,FALSE,FALSE
"h18_0442",1.20107642303806,547,149,0,FALSE,FALSE,FALSE
"h18_1003",1.20108923218601,548,563,0,FALSE,FALSE,FALSE
"h18_0478",1.20109137202409,549,613.5,0,FALSE,FALSE,FALSE
"h18_0403",1.20111602023647,550,555.5,0,FALSE,FALSE,FALSE
"h18_0592",1.20111699694605,551,166.5,0,FALSE,FALSE,FALSE
"h18_0619",1.20113731337012,552,773.5,0,FALSE,FALSE,FALSE
"h18_0483",1.20115362821334,553,405,0.05,FALSE,FALSE,FALSE
"h18_0705",1.20120547293898,554,919,0,FALSE,FALSE,FALSE
"h18_0482",1.20122622964082,555,550,0.05,FALSE,FALSE,FALSE
"h18_0962",1.20123459992181,556,448,0,FALSE,FALSE,FALSE
"h18_0776",1.20124986855287,557,552.5,0.05,FALSE,FALSE,FALSE
"h18_0361",1.20126586702053,558,643,0,FALSE,FALSE,FALSE
"h18_0600",1.20126991444887,559,1013,0,FALSE,FALSE,FALSE
"h18_0742",1.20129800887068,560,574,0.05,FALSE,FALSE,FALSE
"h18_0301",1.20129862268335,561,819,0,FALSE,FALSE,FALSE
"h18_0006",1.20131190321564,562,569,0.05,FALSE,FALSE,FALSE
"h18_0846",1.20134914323224,563,459.5,0.05,FALSE,FALSE,FALSE
"h18_0352",1.20136463742752,564,639,0,FALSE,FALSE,FALSE
"h18_0818",1.20141419730922,565,581,0,FALSE,FALSE,FALSE
"h18_0502",1.20142703900607,566,733,0,FALSE,FALSE,FALSE
"h18_0444",1.20143585098915,567,475.5,0,FALSE,FALSE,FALSE
"h18_0042",1.20145089484719,568,500.5,0,FALSE,FALSE,FALSE
"h18_0787",1.20148403490384,569,156.5,0,FALSE,FALSE,FALSE
"h18_0689",1.20149273136161,570,555.5,0.1,FALSE,FALSE,FALSE
"h18_0151",1.20150894415559,571,682,0,FALSE,FALSE,FALSE
"h18_0197",1.20151295836868,572,593,0.1,FALSE,FALSE,FALSE
"h18_0415",1.20152964630893,573,105,0.05,FALSE,FALSE,FALSE
"h18_0511",1.20155545390032,574,917,0.05,FALSE,FALSE,FALSE
"h18_0229",1.20157647261989,575,600.5,0.1,FALSE,FALSE,FALSE
"h18_0665",1.20161685626468,576,321,0.05,FALSE,FALSE,FALSE
"h18_0047",1.20162869842517,577,781,0,FALSE,FALSE,FALSE
"h18_0066",1.20164151887926,578,603,0,FALSE,FALSE,FALSE
"h18_0222",1.20167262860083,579,711,0,FALSE,FALSE,FALSE
"h18_0839",1.20167445404772,580,158,0.05,FALSE,FALSE,FALSE
"h18_0421",1.20167649561084,581,706,0,FALSE,FALSE,FALSE
"h18_1013",1.20167755964698,582,690.5,0,FALSE,FALSE,FALSE
"h18_0491",1.20171812419992,583,583.5,0,FALSE,FALSE,FALSE
"h18_0051",1.20177899461687,584,881,0,FALSE,FALSE,FALSE
"h18_0064",1.20179143377649,585,606,0.05,FALSE,FALSE,FALSE
"h18_0387",1.20179745479629,586,607,0.05,FALSE,FALSE,FALSE
"h18_0325",1.20179947825285,587,669.5,0,FALSE,FALSE,FALSE
"h18_0790",1.20180427096766,588,573,0,FALSE,FALSE,FALSE
"h18_0461",1.20181029432885,589,443.5,0,FALSE,FALSE,FALSE
"h18_0270",1.20181766374772,590,363.5,0,FALSE,FALSE,FALSE
"h18_0228",1.20181981401362,591,466.5,0.05,FALSE,FALSE,FALSE
"h18_0052",1.20184069281587,592,613.5,0,FALSE,FALSE,FALSE
"h18_0978",1.20184224048573,593,234.5,0.15,FALSE,FALSE,FALSE
"h18_0831",1.20184438899364,594,617.5,0,FALSE,FALSE,FALSE
"h18_0939",1.20184505996319,595,396.5,0.1,FALSE,FALSE,FALSE
"h18_0230",1.20184777475753,596,693,0,FALSE,FALSE,FALSE
"h18_0553",1.20188163793784,597,757,0.05,FALSE,FALSE,FALSE
"h18_0634",1.20191630426802,598,496,0,FALSE,FALSE,FALSE
"h18_0644",1.20192829446733,599,227.5,0.05,FALSE,FALSE,FALSE
"h18_0076",1.20193361288236,600,884,0,FALSE,FALSE,FALSE
"h18_0106",1.20194424575459,601,841,0.05,FALSE,FALSE,FALSE
"h18_0781",1.20194849740551,602,490,0,FALSE,FALSE,FALSE
"h18_0336",1.20198628012378,603,623.5,0.1,FALSE,FALSE,FALSE
"h18_0859",1.2019884963877,604,829.5,0,FALSE,FALSE,FALSE
"h18_0789",1.20208823286534,605,892,0,FALSE,FALSE,FALSE
"h18_0296",1.2021044570569,606,831,0.05,FALSE,FALSE,FALSE
"h18_0269",1.20211691148228,607,534,0,FALSE,FALSE,FALSE
"h18_0692",1.20212743541533,608,769,0,FALSE,FALSE,FALSE
"h18_0646",1.20214564415229,609,583.5,0,FALSE,FALSE,FALSE
"h18_0454",1.20215601677899,610,567.5,0,FALSE,FALSE,FALSE
"h18_0767",1.2021808925674,611,459.5,0,FALSE,FALSE,FALSE
"h18_0497",1.2021960843377,612,408,0.05,FALSE,FALSE,FALSE
"h18_0011",1.2022328287433,613,766,0,FALSE,FALSE,FALSE
"h18_0134",1.20229156647164,614,511,0,FALSE,FALSE,FALSE
"h18_0736",1.2023069550211,615,669.5,0,FALSE,FALSE,FALSE
"h18_0124",1.20231054544126,616,643,0,FALSE,FALSE,FALSE
"h18_0358",1.20232195447824,617,698,0.05,FALSE,FALSE,FALSE
"h18_0164",1.20236399360059,618,519.5,0,FALSE,FALSE,FALSE
"h18_0294",1.20236445639018,619,552.5,0,FALSE,FALSE,FALSE
"h18_0741",1.20238132175802,620,503,0,FALSE,FALSE,FALSE
"h18_0980",1.20241086774727,621,650,0,FALSE,FALSE,FALSE
"h18_0412",1.20241151563801,622,628.5,0,FALSE,FALSE,FALSE
"h18_0429",1.20244222896917,623,654,0,FALSE,FALSE,FALSE
"h18_0075",1.20245160737027,624,790,0.05,FALSE,FALSE,FALSE
"h18_0225",1.20248561129045,625,532.5,0,FALSE,FALSE,FALSE
"h18_0562",1.20248609430679,626,848.5,0,FALSE,FALSE,FALSE
"h18_0986",1.20249752049145,627,610.5,0.05,FALSE,FALSE,FALSE
"h18_0305",1.20250075314395,628,737.5,0,FALSE,FALSE,FALSE
"h18_0593",1.20251156887397,629,633,0.05,FALSE,FALSE,FALSE
"h18_0762",1.20253346455896,630,845,0,FALSE,FALSE,FALSE
"h18_0019",1.20253609119162,631,415.5,0,FALSE,FALSE,FALSE
"h18_0307",1.20254607670431,632,905,0,FALSE,FALSE,FALSE
"h18_0034",1.20254968512655,633,414,0.05,FALSE,FALSE,FALSE
"h18_0480",1.20255201714559,634,785,0,FALSE,FALSE,FALSE
"h18_0304",1.20257910443858,635,722,0,FALSE,FALSE,FALSE
"h18_0747",1.20258669159847,636,593,0,FALSE,FALSE,FALSE
"h18_0101",1.2025913793438,637,667,0,FALSE,FALSE,FALSE
"h18_0717",1.2025996303882,638,753.5,0.05,FALSE,FALSE,FALSE
"h18_0964",1.20263416453152,639,940,0,FALSE,FALSE,FALSE
"h18_0208",1.20274310529818,640,690.5,0,FALSE,FALSE,FALSE
"h18_0162",1.20276414592122,641,739,0,FALSE,FALSE,FALSE
"h18_0638",1.20276650537588,642,922,0,FALSE,FALSE,FALSE
"h18_0622",1.20277704822871,643,400,0.05,FALSE,FALSE,FALSE
"h18_0684",1.20278707747461,644,671,0.05,FALSE,FALSE,FALSE
"h18_0277",1.20278941774882,645,580,0.05,FALSE,FALSE,FALSE
"h18_0008",1.20279307613298,646,298,0,FALSE,FALSE,FALSE
"h18_0023",1.20279461271663,647,434.5,0,FALSE,FALSE,FALSE
"h18_0504",1.20280897864564,648,169,0,FALSE,FALSE,FALSE
"h18_0386",1.2028388443281,649,703,0,FALSE,FALSE,FALSE
"h18_0677",1.20284206528375,650,619,0.05,FALSE,FALSE,FALSE
"h18_0521",1.20286080761658,651,697,0,FALSE,FALSE,FALSE
"h18_0258",1.20287005127377,652,590,0,FALSE,FALSE,FALSE
"h18_0048",1.20291525040091,653,798.5,0,FALSE,FALSE,FALSE
"h18_0604",1.20292715392522,654,953.5,0,FALSE,FALSE,FALSE
"h18_0007",1.20293117684691,655,345.5,0.05,FALSE,FALSE,FALSE
"h18_0629",1.20296065661177,656,378.5,0.05,FALSE,FALSE,FALSE
"h18_0123",1.20296778089357,657,464.5,0.1,FALSE,FALSE,FALSE
"h18_0310",1.20296963257272,658,827.5,0,FALSE,FALSE,FALSE
"h18_0676",1.20297815643991,659,591,0,FALSE,FALSE,FALSE
"h18_0671",1.20298174057978,660,876,0.05,FALSE,FALSE,FALSE
"h18_0757",1.20298941127927,661,913.5,0,FALSE,FALSE,FALSE
"h18_0977",1.20303964878128,662,202.5,0.05,FALSE,FALSE,FALSE
"h18_0538",1.20304428209748,663,658,0,FALSE,FALSE,FALSE
"h18_0043",1.20304653108329,664,686.5,0,FALSE,FALSE,FALSE
"h18_1001",1.20305509624223,665,720.5,0,FALSE,FALSE,FALSE
"h18_0778",1.20305754805828,666,445.5,0,FALSE,FALSE,FALSE
"h18_0617",1.20305764442424,667,825,0,FALSE,FALSE,FALSE
"h18_0703",1.20306545693642,668,692,0,FALSE,FALSE,FALSE
"h18_0753",1.20312955564426,669,287.5,0,FALSE,FALSE,FALSE
"h18_0035",1.20313679533771,670,254,0,FALSE,FALSE,FALSE
"h18_0157",1.20315319956278,671,679.5,0.05,FALSE,FALSE,FALSE
"h18_0670",1.20315854941106,672,768,0.05,FALSE,FALSE,FALSE
"h18_0246",1.20316645716096,673,351,0,FALSE,FALSE,FALSE
"h18_0908",1.20317299018292,674,686.5,0,FALSE,FALSE,FALSE
"h18_0758",1.20317454608938,675,699.5,0.05,FALSE,FALSE,FALSE
"h18_0470",1.20321692443398,676,885,0,FALSE,FALSE,FALSE
"h18_0220",1.20323329270408,677,586,0,FALSE,FALSE,FALSE
"h18_0894",1.20328479529086,678,776,0,FALSE,FALSE,FALSE
"h18_0001",1.20330107985573,679,740.5,0,FALSE,FALSE,FALSE
"h18_0905",1.20331453508442,680,705,0,FALSE,FALSE,FALSE
"h18_0875",1.20331733957367,681,852.5,0,FALSE,FALSE,FALSE
"h18_0907",1.2033571459839,682,500.5,0,FALSE,FALSE,FALSE
"h18_0175",1.2033589390914,683,639,0.05,FALSE,FALSE,FALSE
"h18_0804",1.20336123841962,684,707,0,FALSE,FALSE,FALSE
"h18_0184",1.20337482707796,685,827.5,0,FALSE,FALSE,FALSE
"h18_0983",1.20337684285823,686,791.5,0.05,FALSE,FALSE,FALSE
"h18_0660",1.20342677295058,687,463,0,FALSE,FALSE,FALSE
"h18_0838",1.20343386764137,688,793,0.05,FALSE,FALSE,FALSE
"h18_0111",1.20344582506305,689,542.5,0,FALSE,FALSE,FALSE
"h18_0298",1.20346402339285,690,712.5,0,FALSE,FALSE,FALSE
"h18_0471",1.2034655602455,691,714,0,FALSE,FALSE,FALSE
"h18_0278",1.20346724410333,692,567.5,0,FALSE,FALSE,FALSE
"h18_0550",1.20347885999658,693,341.5,0,FALSE,FALSE,FALSE
"h18_0057",1.20347994347113,694,715.5,0.1,FALSE,FALSE,FALSE
"h18_0520",1.20348919049684,695,70.5,0,FALSE,FALSE,FALSE
"h18_0405",1.20351002311919,696,491,0,FALSE,FALSE,FALSE
"h18_0350",1.20352368121625,697,452.5,0,FALSE,FALSE,FALSE
"h18_0287",1.20353461952741,698,704,0,FALSE,FALSE,FALSE
"h18_0494",1.20354126990722,699,652,0,FALSE,FALSE,FALSE
"h18_0040",1.20355302613784,700,376,0,FALSE,FALSE,FALSE
"h18_0119",1.20355530113939,701,365.5,0,FALSE,FALSE,FALSE
"h18_0805",1.20356530062435,702,426,0,FALSE,FALSE,FALSE
"h18_0976",1.20360297767573,703,358.5,0,FALSE,FALSE,FALSE
"h18_0430",1.20361514785558,704,694.5,0.1,FALSE,FALSE,FALSE
"h18_0765",1.20366959050251,705,302,0.1,FALSE,FALSE,FALSE
"h18_0650",1.20367503878736,706,842.5,0,FALSE,FALSE,FALSE
"h18_0212",1.20368294253349,707,801.5,0,FALSE,FALSE,FALSE
"h18_0083",1.20369823076819,708,890.5,0,FALSE,FALSE,FALSE
"h18_0265",1.20373321292194,709,609,0.05,FALSE,FALSE,FALSE
"h18_0864",1.20374156128988,710,263.5,0,FALSE,FALSE,FALSE
"h18_0543",1.20374994755304,711,740.5,0,FALSE,FALSE,FALSE
"h18_0711",1.20376477499331,712,358.5,0,FALSE,FALSE,FALSE
"h18_0710",1.2037713210987,713,743.5,0,FALSE,FALSE,FALSE
"h18_0362",1.20377501117881,714,557.5,0,FALSE,FALSE,FALSE
"h18_0635",1.20379646212879,715,701.5,0.05,FALSE,FALSE,FALSE
"h18_0303",1.20382339141462,716,634,0,FALSE,FALSE,FALSE
"h18_0259",1.20385779303658,717,639,0.05,FALSE,FALSE,FALSE
"h18_0948",1.20385872683827,718,748.5,0,FALSE,FALSE,FALSE
"h18_0882",1.20387918956497,719,751,0,FALSE,FALSE,FALSE
"h18_0784",1.20389570398165,720,763,0,FALSE,FALSE,FALSE
"h18_0183",1.20389998113297,721,484.5,0,FALSE,FALSE,FALSE
"h18_1011",1.2039354648886,722,757,0,FALSE,FALSE,FALSE
"h18_0457",1.20394396098246,723,747,0,FALSE,FALSE,FALSE
"h18_0055",1.2040325967021,724,510,0,FALSE,FALSE,FALSE
"h18_0485",1.20405680225255,725,912,0,FALSE,FALSE,FALSE
"h18_0462",1.20410221446199,726,763,0,FALSE,FALSE,FALSE
"h18_0694",1.20411175959625,727,796.5,0,FALSE,FALSE,FALSE
"h18_0234",1.20412150957534,728,788,0.05,FALSE,FALSE,FALSE
"h18_0432",1.20421193001871,729,757,0,FALSE,FALSE,FALSE
"h18_0720",1.20421818219759,730,571.5,0.1,FALSE,FALSE,FALSE
"h18_0761",1.20422621726723,731,805,0,FALSE,FALSE,FALSE
"h18_0989",1.20423460767526,732,443.5,0,FALSE,FALSE,FALSE
"h18_0348",1.20428772038532,733,343.5,0.05,FALSE,FALSE,FALSE
"h18_0731",1.20429030201813,734,623.5,0,FALSE,FALSE,FALSE
"h18_0614",1.20429400311644,735,620,0,FALSE,FALSE,FALSE
"h18_0249",1.20430756209165,736,701.5,0,FALSE,FALSE,FALSE
"h18_0865",1.20431539283018,737,935.5,0,FALSE,FALSE,FALSE
"h18_0300",1.20432869743705,738,587,0,FALSE,FALSE,FALSE
"h18_0853",1.20435832736524,739,878.5,0,FALSE,FALSE,FALSE
"h18_0100",1.20437676456485,740,648.5,0,FALSE,FALSE,FALSE
