doc_id,M_128,M_256,M_512,M_1024
<urn:uuid:3f76024f-3342-4a2a-a225-f3349d95b6d6>,6.700336456298828,7.780782222747803,12.326756477355957,12.326756477355957
<urn:uuid:c8b8effc-fca9-4e0a-bde1-df5e501610da>,15.1415433883667,15.1415433883667,15.1415433883667,15.1415433883667
<urn:uuid:d49dda50-5cea-40d3-9139-0012cdaa3743>,13.974128723144531,15.463497161865234,15.463497161865234,15.463497161865234
<urn:uuid:458fd9a4-37e5-4c3e-b75b-ba9a92c30d48>,13.405131340026855,15.948274612426758,15.948274612426758,15.948274612426758
<urn:uuid:eea11345-2079-4a15-a5f5-38cad5776604>,7.9675798416137695,10.792774200439453,10.792774200439453,13.802433967590332
<urn:uuid:87f2d81f-516a-4fac-904f-8d9bd3f77653>,11.545594215393066,13.087505340576172,13.087505340576172,14.652692794799805
<urn:uuid:d0110a4e-cc3d-4c34-84d9-46dfc6a1cb16>,6.495782852172852,11.815945625305176,11.815945625305176,12.473048210144043
<urn:uuid:22ff9a55-29c1-4357-836b-248a2b9a41d0>,13.721017837524414,15.939305305480957,15.939305305480957,15.939305305480957
<urn:uuid:691e643b-1d81-410c-bc92-875849c06b56>,19.344043731689453,19.344043731689453,19.344043731689453,19.344043731689453
<urn:uuid:541e253e-563d-457c-9166-d083e2f1b45a>,12.455812454223633,12.455812454223633,12.455812454223633,13.51451587677002
<urn:uuid:c774fc2a-2679-4d61-8ce1-5e40c0f6d082>,10.370695114135742,18.28506851196289,18.28506851196289,18.28506851196289
<urn:uuid:11f54cdb-7aec-4c8f-8357-05c8d1a6e77b>,11.732704162597656,11.732704162597656,11.732704162597656,17.660234451293945
<urn:uuid:3e33715f-4d68-4932-b506-42ae432b0a79>,12.995829582214355,12.995829582214355,12.995829582214355,14.346844673156738
<urn:uuid:0d9adf45-d46b-46dd-889c-85722482fd52>,11.07771110534668,11.567012786865234,12.666289329528809,14.630002975463867
<urn:uuid:f2c63cfa-720c-454d-b3ab-7451fc82a350>,18.34214210510254,18.34214210510254,18.34214210510254,18.34214210510254
<urn:uuid:7bc7eb8b-3bfb-4d25-9205-edfe21495624>,11.350349426269531,12.320448875427246,13.284475326538086,15.30307674407959
<urn:uuid:d6a32a6c-4023-4696-b6aa-4b7baffb783d>,12.195691108703613,12.195691108703613,12.195691108703613,14.551382064819336
<urn:uuid:dfeec142-b88a-4f60-828f-910aa860ca5e>,11.992183685302734,11.992183685302734,13.998467445373535,17.032447814941406
<urn:uuid:ba552cf5-02be-4cd9-93d1-a4b3415df83d>,10.10132884979248,11.147625923156738,13.620808601379395,17.783679962158203
<urn:uuid:d4249eb3-0e9e-433f-80dd-67658424b1f3>,12.87405776977539,12.87405776977539,12.87405776977539,12.87405776977539
<urn:uuid:b16cfb5d-ba1c-4ed4-8833-a0d85938a331>,10.165314674377441,14.261183738708496,14.261183738708496,14.261183738708496
<urn:uuid:1f533e9c-7318-4738-8ddc-a3ffc3685f22>,12.796287536621094,12.796287536621094,12.796287536621094,13.512266159057617
<urn:uuid:e75200c1-a759-4a2a-910a-ee5c7a69d528>,11.05992317199707,13.008527755737305,13.008527755737305,13.008527755737305
<urn:uuid:0b6d9826-516f-4770-8236-4932318b47d6>,10.746698379516602,10.746698379516602,13.928374290466309,13.928374290466309
<urn:uuid:1850df5f-0e59-4383-af6c-589a1856b889>,10.488917350769043,10.488917350769043,13.552053451538086,13.552053451538086
<urn:uuid:08a6a2dd-ab4d-4c46-8b0a-6da7d7c9cf0f>,12.69740104675293,12.69740104675293,12.69740104675293,12.69740104675293
<urn:uuid:56e7b9a3-39f2-4cd3-bacc-df6beaad5a06>,10.624159812927246,10.624159812927246,11.006762504577637,13.823750495910645
<urn:uuid:4cb4a193-2cfa-4947-89c3-7867d170b881>,13.095745086669922,13.095745086669922,13.3157320022583,15.281322479248047
<urn:uuid:3e991f9d-6e0b-4d6b-bcc8-4d804aeb8e97>,14.057419776916504,14.057419776916504,14.057419776916504,14.057419776916504
<urn:uuid:8920066e-4146-4bf9-a17e-c7b7a727ba41>,13.412659645080566,13.412659645080566,13.412659645080566,13.412659645080566
<urn:uuid:d0e258db-33a8-42a9-88d2-40c248dbb5aa>,13.137489318847656,13.137489318847656,16.316238403320312,16.316238403320312
<urn:uuid:86610f43-9005-4933-984b-7345050a2149>,11.432546615600586,13.875056266784668,13.875056266784668,16.16593360900879
<urn:uuid:8df88d5b-bdf1-4a37-a388-7cec088f53fa>,12.649627685546875,12.649627685546875,12.649627685546875,14.52811336517334
<urn:uuid:90eb5bb2-61c9-48a6-9ccf-5d5b40591840>,11.103750228881836,11.103750228881836,12.42342472076416,13.230942726135254
<urn:uuid:01a8d089-79e2-451d-9e5c-3951ac703465>,11.68835735321045,11.68835735321045,17.607667922973633,17.607667922973633
<urn:uuid:359d9802-f83e-4bef-9d10-be42e65d6b8d>,10.64022159576416,12.25428581237793,12.25428581237793,15.67963981628418
<urn:uuid:0518e166-9f69-475f-943b-6049e9ab34e2>,12.838301658630371,13.891510009765625,13.891510009765625,13.891510009765625
<urn:uuid:3e7810b7-e7f9-41a9-adfc-8fd2f7a7ca41>,13.329424858093262,13.329424858093262,13.329424858093262,13.808703422546387
<urn:uuid:9797d158-486d-4803-9399-c73ad2109d08>,16.613237380981445,16.613237380981445,16.613237380981445,16.613237380981445
<urn:uuid:348c0c5e-49b4-4614-88ed-55c76a1e0747>,10.27785873413086,10.27785873413086,13.417096138000488,16.263893127441406
<urn:uuid:7160a905-a4fa-4d0f-80d9-a5584b8da755>,9.31873893737793,10.725653648376465,15.383206367492676,15.383206367492676
<urn:uuid:290f958e-4c93-487e-b5d9-f086d7b8b6db>,9.934505462646484,12.894613265991211,12.894613265991211,13.480277061462402
<urn:uuid:adae5e97-014a-42bd-9e37-3611fbaca09e>,13.719011306762695,13.719011306762695,14.533370971679688,14.533370971679688
<urn:uuid:8147f7e7-b0c9-4fb9-96b6-67a3fbe456ff>,12.564054489135742,15.277835845947266,15.277835845947266,15.277835845947266
<urn:uuid:fed21380-91f6-40ec-8ad5-f5900d2b09a8>,11.30558967590332,11.500920295715332,13.660951614379883,13.660951614379883
<urn:uuid:7e650ca1-393f-468f-900a-701db7a3a116>,10.077716827392578,11.670897483825684,13.072842597961426,15.87540054321289
<urn:uuid:b7bd777a-084d-4695-8fb8-25d34e67c7a6>,13.355147361755371,13.355147361755371,13.355147361755371,13.355147361755371
<urn:uuid:0b763952-ac14-4451-b10a-0da0b2b30c9e>,10.860794067382812,11.855266571044922,11.855266571044922,11.855266571044922
<urn:uuid:8e2c1348-eca3-4e2a-ace3-5033e97d7be0>,14.69084358215332,17.575468063354492,17.575468063354492,17.575468063354492
<urn:uuid:894c611a-af36-40c4-8ea1-eb9ba35845fa>,9.31771469116211,11.938078880310059,12.6643648147583,12.6643648147583
<urn:uuid:30be879b-b77e-45c5-8d53-a7786972a191>,11.16395092010498,11.16395092010498,11.16395092010498,11.16395092010498
<urn:uuid:a9363509-83cd-4dd0-baff-4635cec76c65>,12.316487312316895,12.316487312316895,13.998222351074219,18.654808044433594
<urn:uuid:372e34e5-8418-4d5a-9a02-cc863a9dcc4b>,11.203696250915527,11.203696250915527,16.11269760131836,16.11269760131836
<urn:uuid:8c5e15f3-49b2-4c8b-9608-7aa191a4e363>,13.266621589660645,13.782234191894531,14.291457176208496,14.291457176208496
<urn:uuid:b8cdc783-197a-472c-a7ab-a94294af8f01>,11.962937355041504,14.14055061340332,15.184354782104492,15.184354782104492
<urn:uuid:54aca811-de61-4c37-8183-6f27658bec39>,13.14011287689209,13.14011287689209,13.916411399841309,13.916411399841309
<urn:uuid:a164f7e3-bcfd-4607-94b8-c51e44a55d18>,7.950639247894287,9.381719589233398,10.16285514831543,10.16285514831543
<urn:uuid:f1817790-b994-4309-913c-d816326fe8a4>,12.824906349182129,12.824906349182129,12.824906349182129,16.54530906677246
<urn:uuid:fab61dbd-01c7-4467-adf2-2f9aa346af49>,12.321403503417969,14.052692413330078,14.052692413330078,14.115283966064453
<urn:uuid:6f62118d-2af7-46df-ab0a-6b4101a5b8be>,10.473726272583008,13.343189239501953,15.240540504455566,15.240540504455566
<urn:uuid:7070fe53-6d1d-4576-96c8-64f8b61be30d>,12.059526443481445,12.059526443481445,13.512319564819336,13.512319564819336
<urn:uuid:a614e7bd-206f-4399-b295-6bc3f819df0b>,12.994614601135254,12.994614601135254,12.994614601135254,12.994614601135254
<urn:uuid:ae8b746d-262b-4bca-9718-3b67b5036913>,13.016881942749023,13.016881942749023,13.016881942749023,13.016881942749023
<urn:uuid:e91cd428-76fc-41a8-84cf-f4877e00665a>,15.063511848449707,15.063511848449707,15.063511848449707,20.43924331665039
<urn:uuid:f58ed2cb-c972-4579-a089-aef2ab511aee>,14.371275901794434,14.371275901794434,17.025375366210938,17.025375366210938
<urn:uuid:67bed859-5951-49e1-8b98-e89390a3a9d0>,12.703791618347168,12.703791618347168,12.703791618347168,14.684391021728516
<urn:uuid:3e70995c-9ef8-4506-a85a-7af5a6595c48>,12.308175086975098,13.308242797851562,13.308242797851562,15.900923728942871
<urn:uuid:77c1c90d-835c-4d34-9de6-5aa6a59ab395>,13.452011108398438,13.452011108398438,13.452011108398438,14.330277442932129
<urn:uuid:514ca73c-bc9e-4da0-8a00-82a7507214a6>,14.163363456726074,14.163363456726074,14.163363456726074,14.163363456726074
<urn:uuid:f4b5cf83-c4b2-40d1-b97e-df3a734390d1>,9.63837718963623,9.63837718963623,11.937040328979492,12.099844932556152
<urn:uuid:923f0a0f-24ab-45ea-9f17-2fb8cc568627>,12.864851951599121,12.871581077575684,13.600907325744629,13.600907325744629
<urn:uuid:cb02bc18-4b62-4dc1-b358-b38ec7564269>,13.593631744384766,15.713732719421387,15.713732719421387,15.713732719421387
<urn:uuid:59e44d9d-bda0-4808-8b63-0d86d8a68eaf>,12.140100479125977,12.140100479125977,12.140100479125977,12.140100479125977
<urn:uuid:4c00e5de-fcd9-48f6-b6a4-1fe94a474104>,12.455146789550781,12.455146789550781,14.201151847839355,15.668464660644531
<urn:uuid:ec518ed0-8741-4931-9772-7175f6eb7a15>,11.358388900756836,16.11708641052246,16.11708641052246,17.358186721801758
<urn:uuid:ee375498-e7bc-48fe-aeef-3af981bf43ce>,13.438974380493164,13.438974380493164,15.855360984802246,15.855360984802246
<urn:uuid:2573de77-b934-43a9-8abc-833cd25965fb>,16.91625213623047,17.7750244140625,17.7750244140625,17.7750244140625
<urn:uuid:44ba4ccb-ec1d-46ae-a025-092744c4b851>,17.34321403503418,17.34321403503418,17.34321403503418,17.34321403503418
<urn:uuid:ed80b0e9-a8c9-486c-a68b-f49fefad3c6e>,10.3308687210083,10.662187576293945,10.662187576293945,17.522724151611328
<urn:uuid:e3c1a65b-265f-476f-8d0d-65ca3c738626>,11.918217658996582,11.918217658996582,13.500164031982422,13.500164031982422
<urn:uuid:80baf2ab-3a4f-41ec-96fa-9016fc8c0500>,11.146681785583496,11.146681785583496,11.146681785583496,14.957245826721191
<urn:uuid:10694321-3454-4f76-b49c-df52b3072c44>,11.43848705291748,13.41672134399414,13.41672134399414,14.070695877075195
<urn:uuid:1c4e7764-b14c-40cd-94e8-8ad039095dff>,13.665017127990723,13.665017127990723,13.665017127990723,13.665017127990723
<urn:uuid:5333744e-6a36-4cc2-a374-37b972e6373e>,16.26459503173828,16.26459503173828,16.26459503173828,17.02071189880371
<urn:uuid:be7058f2-e00d-44d8-9037-04861b17df16>,14.288936614990234,14.288936614990234,14.288936614990234,14.408632278442383
<urn:uuid:e5a147a0-b073-480d-9c62-bbade192c769>,11.301839828491211,11.301839828491211,11.301839828491211,13.683268547058105
<urn:uuid:bca31666-6a25-4647-9720-0e4c4acbea5a>,15.152780532836914,16.171449661254883,16.171449661254883,16.171449661254883
<urn:uuid:68b22bc2-9be1-4846-992b-881af285f4b6>,13.103416442871094,13.103416442871094,13.294290542602539,13.294290542602539
<urn:uuid:c4ee8a83-dd52-4133-a2bf-ae8b49e8fdb3>,11.106758117675781,11.106758117675781,15.82210922241211,15.82210922241211
<urn:uuid:cabec058-44f1-4e86-9cb2-9a42d3e157e5>,10.687182426452637,12.67329216003418,12.67329216003418,12.67329216003418
<urn:uuid:db9bc2f6-42aa-42b1-9829-9a60562d2b5d>,10.452287673950195,10.452287673950195,15.392388343811035,15.392388343811035
<urn:uuid:8995d7f7-4f76-4137-850d-0a3b8620438e>,11.781697273254395,13.226449966430664,13.811766624450684,13.98990249633789
<urn:uuid:3ee9d353-b548-46a1-82ac-18119564c99a>,13.875694274902344,13.875694274902344,13.875694274902344,15.233689308166504
<urn:uuid:7fe3a643-d811-42dc-bdbd-07d8a48debd8>,8.947334289550781,13.628528594970703,14.49282169342041,14.49282169342041
<urn:uuid:c135c937-cb7a-451f-8273-3f9a223e7937>,11.630782127380371,13.975288391113281,13.975288391113281,15.904590606689453
<urn:uuid:0ce8edf1-c5e0-4f93-9975-d889abae32f7>,10.705257415771484,13.30262565612793,13.30262565612793,13.690628051757812
<urn:uuid:33c9e6e5-2a46-4221-8f03-67c58b2b42ff>,14.322975158691406,14.322975158691406,15.485170364379883,15.485170364379883
<urn:uuid:7227492f-d88e-4af2-ada4-62f064cb5b46>,10.382015228271484,10.96022891998291,12.63947868347168,13.520377159118652
<urn:uuid:f95d5fb0-bb11-4948-882e-3556753779c5>,12.394244194030762,12.394244194030762,12.394244194030762,12.394244194030762
<urn:uuid:3b2c989b-1a7a-4de1-bf34-61569393083b>,12.009113311767578,13.02070426940918,13.02070426940918,16.990116119384766
<urn:uuid:342c0d8c-6523-49d6-b961-46f494a13c52>,13.146143913269043,15.710803985595703,15.710803985595703,16.610790252685547
<urn:uuid:c177eba9-4dfc-4c2d-a417-085a332b8314>,17.124784469604492,17.124784469604492,17.124784469604492,17.124784469604492
<urn:uuid:c85aea7e-0052-41ea-be97-9865fe1735f4>,13.098855972290039,13.098855972290039,13.098855972290039,15.24971866607666
<urn:uuid:5b59dba6-1578-4e81-8422-7f709ef0ac39>,11.815047264099121,11.815047264099121,12.165077209472656,15.329227447509766
<urn:uuid:78a95f51-c4c1-4962-a19e-65d4b5715a2b>,13.842985153198242,13.842985153198242,18.03512954711914,18.03512954711914
<urn:uuid:babb48ed-f4a4-43b8-bb47-cd1c33a03b9f>,11.66956901550293,13.184213638305664,13.184213638305664,15.278465270996094
<urn:uuid:cbd16a04-09f2-4098-9b3d-4e9e0c992a40>,9.320180892944336,9.980280876159668,14.208232879638672,14.908681869506836
<urn:uuid:000346a2-efb2-4a73-a758-94d4e49b4d17>,9.92694091796875,10.706354141235352,14.318254470825195,15.954019546508789
<urn:uuid:cb49bbee-f43f-4feb-8f14-39c490c0bb8c>,9.980587005615234,12.742253303527832,14.353992462158203,14.353992462158203
<urn:uuid:4ec38624-ca3c-41a0-b3a2-7953e2878d91>,11.369529724121094,11.369529724121094,11.627097129821777,11.627097129821777
<urn:uuid:d7f9d8b6-cde9-4dcf-97c4-8de092f422b5>,11.017961502075195,11.017961502075195,12.167696952819824,13.838382720947266
<urn:uuid:5e173139-4630-47be-bf01-8896ef5fa640>,11.125022888183594,11.125022888183594,11.125022888183594,11.125022888183594
<urn:uuid:47a8b47f-bafa-4f46-a184-049b4f29c96f>,11.375717163085938,11.375717163085938,16.091325759887695,16.091325759887695
<urn:uuid:49ee2661-d729-4217-ab6b-ac8bcc2be1a5>,11.025287628173828,11.025287628173828,12.136164665222168,12.136164665222168
<urn:uuid:895a00b8-8f40-45c9-a779-668d28cc870a>,9.995648384094238,10.144708633422852,11.297398567199707,11.706790924072266
<urn:uuid:2372cf09-1cb9-4661-a6bc-0489e9dca84b>,12.37165641784668,12.591230392456055,12.591230392456055,13.320674896240234
<urn:uuid:46f4c753-961e-47de-8db3-167e30ff72ad>,12.357170104980469,13.522910118103027,13.522910118103027,13.522910118103027
<urn:uuid:ce677410-78f3-4334-ad18-f7d2f2cbf01b>,10.224023818969727,11.464323043823242,13.245172500610352,13.256589889526367
<urn:uuid:eddac667-18bf-4f95-a307-3af9613bb15a>,13.464055061340332,13.464055061340332,13.464055061340332,13.464055061340332
<urn:uuid:b7750f81-edc2-4b2e-bdf9-252b063e5947>,12.90404987335205,12.90404987335205,12.90404987335205,12.90404987335205
<urn:uuid:dd566af4-037b-4b1a-a896-cd47f09eab08>,14.566640853881836,14.566640853881836,14.566640853881836,14.566640853881836
<urn:uuid:6a78ec4c-e595-4d1d-b290-4a7880ad390e>,7.641450881958008,12.801213264465332,12.801213264465332,12.801213264465332
<urn:uuid:4c949832-23cb-4c03-ac98-a11f718e2767>,11.390827178955078,11.390827178955078,11.586215019226074,12.714710235595703
<urn:uuid:2c354dc7-dc23-4157-a4d2-9052f2e8c5af>,9.446690559387207,9.446690559387207,9.98079776763916,16.568092346191406
<urn:uuid:e5976744-e462-4bb1-b5c9-3cc524237deb>,11.683050155639648,11.683050155639648,14.508844375610352,15.306197166442871
<urn:uuid:076d7edf-ff13-4e64-97aa-26563cb630a7>,10.720935821533203,12.804964065551758,12.804964065551758,14.340269088745117
<urn:uuid:0250a507-bdb5-4c90-b0f4-7cceea61994e>,10.02652359008789,15.085806846618652,15.085806846618652,15.80172061920166
<urn:uuid:87925d05-08ba-4299-9452-d5e569678bb1>,14.792591094970703,14.792591094970703,16.061418533325195,16.061418533325195
<urn:uuid:20f579b8-1472-43c2-929a-febb1826d2d9>,8.362464904785156,8.877046585083008,10.492830276489258,13.022908210754395
<urn:uuid:ae0e1173-bf1e-4d0d-9e65-4aa163822384>,13.095969200134277,13.458620071411133,13.458620071411133,14.16511344909668
<urn:uuid:b7329e63-23db-425c-b4cc-cf666df7166d>,13.358617782592773,13.358617782592773,13.358617782592773,13.358617782592773
<urn:uuid:5159ed01-6001-4f53-a614-776c838bd304>,13.531187057495117,15.782709121704102,15.782709121704102,15.782709121704102
<urn:uuid:a376aee4-3b58-4a7d-af82-1b2344fdb907>,13.06584358215332,13.06584358215332,13.721097946166992,13.721097946166992
<urn:uuid:cd40ef0f-d2b0-46ce-a014-3fe534d2a651>,12.603784561157227,12.603784561157227,12.603784561157227,18.826358795166016
<urn:uuid:ff1b1a49-b0aa-4712-ba34-a1e42bd3bb1c>,11.8291015625,15.08779525756836,15.08779525756836,15.08779525756836
<urn:uuid:c550bdef-841e-4f62-b32f-6a6f4e9250d7>,14.13066291809082,14.13066291809082,14.13066291809082,14.13066291809082
<urn:uuid:625707a0-179b-4c35-a557-9e3f025f8dc1>,13.120281219482422,13.120281219482422,13.120281219482422,13.897608757019043
<urn:uuid:ebbb524c-7065-4b54-9bf4-268674c5e745>,10.944384574890137,11.750326156616211,11.750326156616211,20.651567459106445
<urn:uuid:215ea8d3-de04-403f-ae70-7987466fbd9d>,10.937941551208496,12.224061965942383,13.20363998413086,13.20363998413086
<urn:uuid:5bd731a9-e51a-4e4d-9769-24b9fa8907df>,12.980050086975098,12.980050086975098,20.087907791137695,20.087907791137695
<urn:uuid:3d4ccb88-08d3-4cae-894d-d470a2b75dd0>,14.57302188873291,14.57302188873291,15.204862594604492,15.204862594604492
<urn:uuid:73fad1eb-681f-4ec7-aa4d-539ac87ff584>,14.296982765197754,14.296982765197754,14.296982765197754,14.296982765197754
<urn:uuid:01233038-51e6-4315-866c-4a2ba76acf13>,12.935554504394531,12.935554504394531,12.935554504394531,12.935554504394531
<urn:uuid:a3ea68b4-f3bf-4be6-a405-a70c1bb6c6c1>,10.693732261657715,14.2840576171875,14.2840576171875,14.878318786621094
<urn:uuid:c7317a77-d637-4e30-bfcf-64a0c9e27c8f>,11.989320755004883,14.258443832397461,14.258443832397461,14.258443832397461
<urn:uuid:24c584d5-43b4-4919-8fb4-eaac986f62d1>,16.25315284729004,21.43311309814453,21.43311309814453,21.43311309814453
<urn:uuid:7ee21dd4-283c-42e8-826f-4c17144cedaf>,14.662078857421875,14.662078857421875,14.662078857421875,20.0463924407959
<urn:uuid:483c7e4d-1c79-4e2b-a6ce-0821cab82927>,10.954442977905273,10.954442977905273,15.002392768859863,15.002392768859863
<urn:uuid:c921a93e-42c4-4b28-a71d-a216c63b0a95>,15.766655921936035,15.766655921936035,15.766655921936035,16.271942138671875
<urn:uuid:18d06a71-ff46-45e4-ba14-9619c8baa9f9>,13.469804763793945,13.703320503234863,13.703320503234863,13.703320503234863
<urn:uuid:5594ed76-c495-43fc-9dd5-6d3c65dd2a24>,10.136305809020996,12.73567008972168,12.73567008972168,12.73567008972168
<urn:uuid:5303662f-3ce0-490b-a0d5-ca1187a9dd71>,9.649359703063965,10.058371543884277,12.773946762084961,13.407675743103027
<urn:uuid:cdeb5098-f620-45b3-bd59-b915d10a06ce>,11.063787460327148,11.063787460327148,11.752079010009766,18.451631546020508
<urn:uuid:45c7aef3-7e83-4de0-9462-456a798339f7>,11.920181274414062,11.920181274414062,13.098702430725098,17.708763122558594
<urn:uuid:2728042d-8df4-4529-8f6f-afa5737dd0e6>,16.57368278503418,16.57368278503418,16.57368278503418,16.57368278503418
<urn:uuid:98a31429-9a14-4434-b2e0-e682c49207cf>,9.258296012878418,11.85343074798584,12.5630464553833,13.19658374786377
<urn:uuid:68815679-328f-4f6c-86c1-fb967a55a85b>,16.218114852905273,16.218114852905273,16.218114852905273,16.218114852905273
<urn:uuid:49e2d035-1d9b-44e0-8b5d-f5624b313a03>,13.891209602355957,13.891209602355957,13.891209602355957,16.21675682067871
<urn:uuid:0bb8ce9b-6079-46ac-8d58-1dad60a7b7ac>,10.426191329956055,10.426191329956055,13.477195739746094,16.374256134033203
<urn:uuid:415a2ea9-253e-42d2-b416-bc47b1cb2812>,11.940217018127441,12.931058883666992,12.931058883666992,12.931058883666992
<urn:uuid:32e5c8c5-a6a0-4eb0-9ae9-ad54056cbb88>,12.449645042419434,12.449645042419434,14.7430419921875,14.7430419921875
<urn:uuid:7febe89e-22e5-4a68-a0e5-b3343f222c54>,12.18486213684082,12.18486213684082,14.05951976776123,15.761758804321289
<urn:uuid:3dab3fc3-cc8f-4a67-b089-024fce58ab12>,11.660140037536621,11.660140037536621,12.570629119873047,15.064617156982422
<urn:uuid:c79a1833-3d0e-4da8-81e2-cb1820605d13>,15.578306198120117,15.578306198120117,15.578306198120117,15.578306198120117
<urn:uuid:38dc6d82-78b7-4052-9d08-dd1fa8ca2dd0>,13.797574996948242,14.770398139953613,14.770398139953613,16.196041107177734
<urn:uuid:7282c90c-9471-48d3-9cef-905ffa76b62b>,13.755818367004395,13.755818367004395,13.755818367004395,16.262409210205078
<urn:uuid:647cde02-209d-498e-80ee-af0e570ab9c7>,10.253744125366211,10.509573936462402,11.507817268371582,11.508769989013672
<urn:uuid:4c2b398b-cb92-4977-bf1e-d2407f4a7e38>,9.88286018371582,9.88286018371582,9.973548889160156,13.56730842590332
<urn:uuid:7dd24622-75b6-471f-8ae8-75cef419fcd4>,12.316754341125488,12.316754341125488,12.316754341125488,12.316754341125488
<urn:uuid:293ca421-829a-4224-ba2a-e8e7f08310b6>,12.08360481262207,12.08360481262207,18.761886596679688,18.761886596679688
<urn:uuid:7572e5ce-cc46-4c2a-b395-faa773fff6e1>,10.97427749633789,10.97427749633789,10.97427749633789,13.654605865478516
<urn:uuid:89f27152-919c-42a9-8774-3f95b17a8826>,15.034422874450684,16.326887130737305,16.326887130737305,16.326887130737305
<urn:uuid:630da9fd-1c41-4355-a784-6bbc74f0d574>,12.846884727478027,12.846884727478027,15.567495346069336,15.567495346069336
<urn:uuid:fb8184ca-9de2-4029-afdb-f2334d6dc2ec>,12.988228797912598,13.169720649719238,13.533679008483887,14.501808166503906
<urn:uuid:20a80818-46d5-4b47-a59c-029f02476727>,14.110978126525879,17.086095809936523,17.086095809936523,17.086095809936523
<urn:uuid:736c0078-0d26-4a14-9588-a0bd9fc6e2f6>,10.996819496154785,13.289992332458496,13.289992332458496,13.289992332458496
<urn:uuid:56133e85-0b66-4dc3-a2bf-e9299dc58150>,15.062304496765137,15.062304496765137,16.326183319091797,16.326183319091797
<urn:uuid:63d6f09b-e3fb-4175-8563-9366b44f7b48>,13.314478874206543,13.314478874206543,15.090211868286133,15.090211868286133
<urn:uuid:39c91919-525a-4ac0-8cce-9e9b1a3b2dfa>,11.366535186767578,11.366535186767578,11.366535186767578,11.366535186767578
<urn:uuid:05152344-6be4-494a-befa-09ec0d4fb53d>,16.148195266723633,16.148195266723633,16.148195266723633,16.148195266723633
<urn:uuid:2e9cb687-4926-4c22-aae9-a9cbd8eb2b99>,9.582436561584473,9.582436561584473,9.582436561584473,9.62552547454834
<urn:uuid:4a59b471-557a-4edd-a37f-201eef2a6550>,11.805590629577637,11.805590629577637,13.460346221923828,13.460346221923828
<urn:uuid:69fdeac1-03eb-4010-8efd-d947f1895f47>,14.576334953308105,14.960302352905273,14.960302352905273,14.960302352905273
<urn:uuid:4c0dac36-5f87-4bdb-a6e1-312e15b97861>,16.193788528442383,16.193788528442383,16.193788528442383,16.193788528442383
<urn:uuid:d9683798-5922-4461-b318-ced913e1ed97>,14.875136375427246,17.926393508911133,17.926393508911133,17.926393508911133
<urn:uuid:4d543c82-7419-4af2-b54f-a54c29acbc3d>,11.838655471801758,16.964515686035156,16.964515686035156,16.964515686035156
<urn:uuid:a086b32a-e44a-400a-aa2e-5abbd647e2e6>,14.352818489074707,14.352818489074707,14.352818489074707,16.53911018371582
<urn:uuid:7266a10d-d5e8-49ac-a52c-0c631a12acb1>,11.256270408630371,11.256270408630371,13.597177505493164,13.735686302185059
<urn:uuid:cccce2ec-488b-477a-8cb1-f8535b2594e0>,11.022839546203613,11.022839546203613,13.166950225830078,13.166950225830078
<urn:uuid:54d5199f-7c84-4f26-ae83-7b90337c1947>,12.542966842651367,12.542966842651367,16.471302032470703,16.471302032470703
<urn:uuid:a146807b-0808-445e-a446-c768b48e8cb4>,11.38912296295166,11.38912296295166,16.282793045043945,17.467395782470703
<urn:uuid:195c599b-9edb-48ad-a1b1-16b567b4f121>,11.491279602050781,11.491279602050781,11.847925186157227,15.37417984008789
<urn:uuid:aa0fd28e-5827-4a4d-a708-be1a22d96f75>,13.000893592834473,13.000893592834473,13.693989753723145,13.693989753723145
<urn:uuid:748770ce-2330-4c13-8090-e0ee49541128>,13.42436695098877,16.159706115722656,16.159706115722656,16.159706115722656
<urn:uuid:93da068e-42de-4a37-9807-b5aa1d691c98>,10.467913627624512,10.467913627624512,15.333395004272461,15.333395004272461
<urn:uuid:e8ff1e22-921d-45de-bd73-16ddedea5a73>,10.115365982055664,12.793240547180176,14.231986045837402,14.231986045837402
<urn:uuid:65985281-203d-48f7-ad5c-bd8704b824f6>,12.236446380615234,15.3749418258667,15.3749418258667,15.3749418258667
<urn:uuid:b61e9858-e847-40c7-9917-c365924b4c29>,11.570125579833984,24.242950439453125,24.242950439453125,24.242950439453125
